sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r14-o06-gcc13_auto-8388608,14,gcc13_auto,8388608,8,16777216,913174830,688651,688651,2004348506,67109147,2004348522,913210717,913210717,1
r14-o07-gcc13_scalar-32768,14,gcc13_scalar,32768,36622,300007424,687393265,6888,6888,1508774875,1200029979,1508774894,687420521,687420521,1
r14-o08-gcc13_auto-6291456,14,gcc13_auto,6291456,13,20447232,950680591,161020,161020,2086670358,81789211,2086670344,950718337,950718337,1
r14-o09-clang18_auto-262144,14,clang18_auto,262144,1221,80019456,517331581,63890,63890,1135506150,110027904,1135506196,517362025,517362025,1
r14-o10-clang18_auto-8388608,14,clang18_auto,8388608,8,16777216,740702584,688651,688651,1625788298,23069824,1625788318,740738934,740738934,1
r14-o11-gcc13_auto-536870912,14,gcc13_auto,536870912,1,134217728,13111063455,10873113,10873113,28777699506,536871195,28777699478,13111099111,13111099111,1
r14-o12-clang18_auto-1048576,14,clang18_auto,1048576,153,40108032,658566373,220523,220523,1445493786,55149697,1445493764,658596032,658596032,1
r14-o13-gcc13_auto-36864,14,gcc13_auto,36864,21702,200005632,539425800,8675,8675,1183998771,800022811,1183998728,539452854,539452854,1
r14-o14-gcc13_scalar-262144,14,gcc13_scalar,262144,1221,80019456,496360062,63890,63890,1089472913,320078107,1089472934,496387062,496387062,1
r14-o15-gcc13_scalar-1048576,14,gcc13_scalar,1048576,153,40108032,654454839,220523,220523,1436477718,160432411,1436477724,654482552,654482552,1
r14-o16-clang18_scalar-1048576,14,clang18_scalar,1048576,153,40108032,656412159,220523,220523,1440776041,55149696,1440776018,656440525,656440525,1
r14-o17-gcc13_auto-262144,14,gcc13_auto,262144,1221,80019456,496171171,63890,63890,1089058097,320078107,1089058080,496198408,496198408,1
r14-o18-clang18_auto-536870912,14,clang18_auto,536870912,1,134217728,13131378487,10873113,10873113,28822243546,184550530,28822243560,13131413275,13131413275,1
r14-o19-gcc13_scalar-6291456,14,gcc13_scalar,6291456,13,20447232,657928135,161020,161020,1444102105,81789211,1444102110,657960572,657960572,1
r14-o20-clang18_scalar-262144,14,clang18_scalar,262144,1221,80019456,475369310,63890,63890,1043402140,110027904,1043402140,475398102,475398102,1
r14-o21-clang18_auto-32768,14,clang18_auto,32768,36622,300007424,701420180,6888,6888,1539564726,412511360,1539564752,701447725,701447725,1
r14-o22-clang18_scalar-8388608,14,clang18_scalar,8388608,8,16777216,810419200,688651,688651,1778809807,23069824,1778809824,810453835,810453835,1
r14-o23-gcc13_auto-1048576,14,gcc13_auto,1048576,153,40108032,653661404,220523,220523,1434736250,160432411,1434736270,653688888,653688888,1
r14-o24-gcc13_auto-32768,14,gcc13_auto,32768,36622,300007424,684535811,6888,6888,1502502967,1200029979,1502502936,684562112,684562112,1
r14-o25-clang18_scalar-536870912,14,clang18_scalar,536870912,1,134217728,14158807871,10873113,10873113,31077414987,184550528,31077415006,14158842163,14158842163,1
r14-o26-gcc13_scalar-36864,14,gcc13_scalar,36864,21702,200005632,539608574,8675,8675,1184179317,800022821,1184179326,539587077,539587077,1
r14-o27-clang18_scalar-6291456,14,clang18_scalar,6291456,13,20447232,680751730,161020,161020,1494200265,28116096,1494200268,680785205,680785205,1
r14-o28-clang18_scalar-36864,14,clang18_scalar,36864,21702,200005632,550166148,8675,8675,1207574597,275008896,1207574610,550194749,550194749,1
r15-o01-clang18_auto-36864,15,clang18_auto,36864,21702,200005632,550403975,8675,8675,1208096818,275008896,1208096846,550431694,550431694,1
r15-o02-clang18_scalar-536870912,15,clang18_scalar,536870912,1,134217728,13154380326,10873113,10873113,28872778881,184550528,28872778858,13154415224,13154415224,1
r15-o03-gcc13_auto-32768,15,gcc13_auto,32768,36622,300007424,684625917,6888,6888,1502700702,1200029979,1502700672,684653061,684653061,1
r15-o04-gcc13_auto-8388608,15,gcc13_auto,8388608,8,16777216,716386695,688651,688651,1572414267,67109147,1572414272,716422640,716422640,1
r15-o05-clang18_scalar-8388608,15,clang18_scalar,8388608,8,16777216,778896340,688651,688651,1709620035,23069824,1709620044,778930464,778930464,1
r15-o06-clang18_scalar-32768,15,clang18_scalar,32768,36622,300007424,701445485,6888,6888,1539620099,412511360,1539620082,701472659,701472659,1
r15-o07-clang18_scalar-6291456,15,clang18_scalar,6291456,13,20447232,571097202,161020,161020,1253517689,28116096,1253517694,571131482,571131482,1
r15-o08-clang18_auto-32768,15,clang18_auto,32768,36622,300007424,701778402,6888,6888,1540350768,412511360,1540350746,701805852,701805852,1
r15-o09-clang18_auto-8388608,15,clang18_auto,8388608,8,16777216,721268811,688651,688651,1583132917,23069824,1583132914,721306051,721306051,1
r15-o10-gcc13_scalar-262144,15,gcc13_scalar,262144,1221,80019456,467960630,63890,63890,1027138257,320078107,1027138244,467987488,467987488,1
r15-o11-gcc13_scalar-8388608,15,gcc13_scalar,8388608,8,16777216,763962621,688651,688651,1676839967,67109147,1676839934,763994959,763994959,1
r15-o12-clang18_auto-6291456,15,clang18_auto,6291456,13,20447232,550003513,161020,161020,1207219265,28116096,1207219244,550040199,550040199,1
r15-o13-clang18_auto-262144,15,clang18_auto,262144,1221,80019456,584514849,63890,63890,1282966876,110027904,1282966894,584542278,584542278,1
r15-o14-gcc13_auto-36864,15,gcc13_auto,36864,21702,200005632,539652108,8675,8675,1184495050,800022811,1184495026,539678410,539678410,1
r15-o15-clang18_scalar-1048576,15,clang18_scalar,1048576,153,40108032,657458351,220523,220523,1443072646,55149696,1443072642,657487566,657487566,1
r15-o16-gcc13_scalar-6291456,15,gcc13_scalar,6291456,13,20447232,557295416,161020,161020,1223221790,81789211,1223221780,557327736,557327736,1
r15-o17-gcc13_auto-6291456,15,gcc13_auto,6291456,13,20447232,562683231,161020,161020,1235048098,81789211,1235048078,562718461,562718461,1
r15-o18-clang18_auto-1048576,15,clang18_auto,1048576,153,40108032,656149883,220523,220523,1440200709,55149696,1440200740,656178678,656178678,1
r15-o19-gcc13_scalar-32768,15,gcc13_scalar,32768,36622,300007424,685261733,6888,6888,1504096557,1200029979,1504096572,685288885,685288885,1
r15-o20-clang18_auto-536870912,15,clang18_auto,536870912,1,134217728,13108652714,10873113,10873113,28772410812,184550528,28772410788,13108687545,13108687545,1
r15-o21-gcc13_auto-536870912,15,gcc13_auto,536870912,1,134217728,14115705012,10873113,10873113,30982804366,536871195,30982804380,14115740751,14115740751,1
r15-o22-gcc13_auto-262144,15,gcc13_auto,262144,1221,80019456,523723420,63890,63890,1149533251,320078107,1149533242,523750848,523750848,1
r15-o23-gcc13_scalar-1048576,15,gcc13_scalar,1048576,153,40108032,654196702,220523,220523,1435911033,160432411,1435911026,654224325,654224325,1
r15-o24-clang18_scalar-36864,15,clang18_scalar,36864,21702,200005632,550541016,8675,8675,1208397062,275008896,1208397058,550568813,550568813,1
r15-o25-gcc13_auto-1048576,15,gcc13_auto,1048576,153,40108032,653746179,220523,220523,1434922604,160432411,1434922610,653774303,653774303,1
r15-o26-gcc13_scalar-36864,15,gcc13_scalar,36864,21702,200005632,539784349,8675,8675,1184785386,800022811,1184785404,539810774,539810774,1
r15-o27-gcc13_scalar-536870912,15,gcc13_scalar,536870912,1,134217728,13126408153,10873113,10873113,28811379796,536871195,28811379784,13126441579,13126441579,1
r15-o28-clang18_scalar-262144,15,clang18_scalar,262144,1221,80019456,489368705,63890,63890,1074129134,110027904,1074129122,489396864,489396864,1
