sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r04-o23-rust-8388608,4,rust,8388608,8,16777216,782301666,688651,688651,1717092766,100663579,1717092762,782337300,782337300,1
r04-o24-go-6291456,4,go,6291456,13,20447232,689495561,161020,161020,1508343225,122743928,1508343320,688611923,688611923,true
r04-o25-c-32768,4,c,32768,36622,300007424,683677988,6888,6888,1500620088,1200029977,1500620088,683704419,683704419,1
r04-o26-rust-1048576,4,rust,1048576,153,40108032,662330877,220523,220523,1453765152,240648475,1453765170,662358435,662358435,1
r04-o27-rust-36864,4,rust,36864,21702,200005632,571335389,8675,8675,1254037384,1200034075,1254037378,571362707,571362707,1
r04-o28-c-8388608,4,c,8388608,8,16777216,720883027,688651,688651,1582283248,67109145,1582283252,720916489,720916489,1
r05-o01-rust-6291456,5,rust,6291456,13,20447232,733071724,161020,161020,1609036892,122683675,1609036924,733106899,733106899,1
r05-o02-c-536870912,5,c,536870912,1,134217728,13102481459,10873113,10873113,28758863525,536871193,28758863540,13102515184,13102515184,1
r05-o03-go-6291456,5,go,6291456,13,20447232,617082371,161020,161020,1348644475,122735589,1348644352,616151671,616151671,true
r05-o04-go-536870912,5,go,536870912,1,134217728,14129969425,10873113,10873113,30914575559,806466270,30914575692,14112976990,14112976990,true
r05-o05-go-1048576,5,go,1048576,153,40108032,655498834,220523,220523,1435480538,240706275,1435480552,654935145,654935145,true
r05-o06-c-32768,5,c,32768,36622,300007424,683574366,6888,6888,1500392412,1200029977,1500392366,683601050,683601050,1
r05-o07-c-8388608,5,c,8388608,8,16777216,744319502,688651,688651,1633724436,67109145,1633724444,744352111,744352111,1
r05-o08-go-8388608,5,go,8388608,8,16777216,812485650,688651,688651,1777104218,100731850,1777104318,811300028,811300028,true
r05-o09-cpp-36864,5,cpp,36864,21702,200005632,539610926,8675,8675,1184404752,800022811,1184404738,539638095,539638095,1
r05-o10-rust-8388608,5,rust,8388608,8,16777216,737202712,688651,688651,1618104224,100663579,1618104224,737238514,737238514,1
r05-o11-c-262144,5,c,262144,1221,80019456,564043120,63890,63890,1238031620,320078105,1238031608,564070544,564070544,1
r05-o12-cpp-8388608,5,cpp,8388608,8,16777216,739119850,688651,688651,1622311155,67109147,1622311196,739151716,739151716,1
r05-o13-rust-262144,5,rust,262144,1221,80019456,614629356,63890,63890,1349063953,480117019,1349063958,614656243,614656243,1
r05-o14-c-1048576,5,c,1048576,153,40108032,653814456,220523,220523,1435071889,160432409,1435071858,653841673,653841673,1
r05-o15-cpp-6291456,5,cpp,6291456,13,20447232,720489669,161020,161020,1581321062,81789213,1581321060,720507574,720507574,1
r05-o16-cpp-32768,5,cpp,32768,36622,300007424,684777255,6888,6888,1502904410,1200029985,1502904436,684788372,684788372,1
r05-o17-c-36864,5,c,36864,21702,200005632,540695852,8675,8675,1186785948,800022809,1186785952,540721997,540721997,1
r05-o18-c-6291456,5,c,6291456,13,20447232,800629075,161020,161020,1757318821,81789209,1757318838,800662596,800662596,1
r05-o19-rust-32768,5,rust,32768,36622,300007424,731689156,6888,6888,1606000443,1800044827,1606000440,731716301,731716301,1
r05-o20-cpp-262144,5,cpp,262144,1221,80019456,552052804,63890,63890,1211713562,320078107,1211713558,552080411,552080411,1
r05-o21-go-262144,5,go,262144,1221,80019456,541603423,63890,63890,1185154059,480164708,1185154278,541051654,541051654,true
r05-o22-go-32768,5,go,32768,36622,300007424,686076001,6888,6888,1501690166,1800104342,1501690476,685324030,685324030,true
r05-o23-cpp-1048576,5,cpp,1048576,153,40108032,653587287,220523,220523,1434573656,160432411,1434573668,653614701,653614701,1
r05-o24-rust-36864,5,rust,36864,21702,200005632,571333602,8675,8675,1254033383,1200034075,1254033396,571360561,571360561,1
r05-o25-cpp-536870912,5,cpp,536870912,1,134217728,13126048757,10873113,10873113,28810591187,536871195,28810591194,13126079986,13126079986,1
r05-o26-go-36864,5,go,36864,21702,200005632,541489313,8675,8675,1184835532,1200081799,1184836246,540821563,540821563,true
r05-o27-rust-536870912,5,rust,536870912,1,134217728,13199923776,10873113,10873113,28972740614,805306651,28972740632,13199959040,13199959040,1
r05-o28-rust-1048576,5,rust,1048576,153,40108032,660987590,220523,220523,1450816655,240648475,1450816664,661015189,661015189,1
r06-o01-cpp-262144,6,cpp,262144,1221,80019456,496253217,63890,63890,1089238210,320078107,1089238216,496279457,496279457,1
r06-o02-rust-1048576,6,rust,1048576,153,40108032,661427582,220523,220523,1451782419,240648475,1451782420,661455778,661455778,1
r06-o03-rust-536870912,6,rust,536870912,1,134217728,13709634150,10873113,10873113,30091512668,805306651,30091512660,13709668236,13709668236,1
r06-o04-go-8388608,6,go,8388608,8,16777216,802937955,688651,688651,1756360870,100732231,1756360936,801911062,801911062,true
r06-o05-cpp-536870912,6,cpp,536870912,1,134217728,13152675606,10873113,10873113,28869034504,536871195,28869034502,13152707981,13152707981,1
r06-o06-c-262144,6,c,262144,1221,80019456,425292422,63890,63890,933485214,320078105,933485190,425319439,425319439,1
r06-o07-go-32768,6,go,32768,36622,300007424,686158904,6888,6888,1501854803,1800104068,1501855432,685418532,685418532,true
r06-o08-cpp-8388608,6,cpp,8388608,8,16777216,716104590,688651,688651,1571794757,67109147,1571794796,716137718,716137718,1
r06-o09-go-6291456,6,go,6291456,13,20447232,628017688,161020,161020,1373741742,122739078,1373741776,627155715,627155715,true
r06-o10-cpp-36864,6,cpp,36864,21702,200005632,539483505,8675,8675,1184125072,800022811,1184125074,539509772,539509772,1
r06-o11-go-1048576,6,go,1048576,153,40108032,655370974,220523,220523,1435133126,240705735,1435133106,654820941,654820941,true
r06-o12-go-536870912,6,go,536870912,1,134217728,13162910353,10873113,10873113,28808411865,806385993,28808410906,13150337208,13150337208,true
r06-o13-c-8388608,6,c,8388608,8,16777216,807608574,688651,688651,1772639565,67109145,1772639572,807642485,807642485,1
r06-o14-rust-6291456,6,rust,6291456,13,20447232,685890081,161020,161020,1505477573,122683675,1505477578,685925684,685925684,1
r06-o15-c-32768,6,c,32768,36622,300007424,683480319,6888,6888,1500186052,1200029977,1500186050,683506174,683506174,1
r06-o16-c-36864,6,c,36864,21702,200005632,540799112,8675,8675,1187012680,800022809,1187012684,540826088,540826088,1
r06-o17-c-6291456,6,c,6291456,13,20447232,579151961,161020,161020,1271194951,81789209,1271194936,579182992,579182992,1
r06-o18-rust-262144,6,rust,262144,1221,80019456,581313885,63890,63890,1275939389,480117019,1275939368,581341317,581341317,1
r06-o19-rust-36864,6,rust,36864,21702,200005632,571182377,8675,8675,1253701512,1200034075,1253701482,571208737,571208737,1
r06-o20-cpp-6291456,6,cpp,6291456,13,20447232,685567285,161020,161020,1503394303,81789228,1503394354,685135854,685135854,1
r06-o21-rust-32768,6,rust,32768,36622,300007424,732417011,6888,6888,1607598158,1800044827,1607598102,732443922,732443922,1
r06-o22-go-262144,6,go,262144,1221,80019456,584733500,63890,63890,1279159843,480169804,1279159904,583986466,583986466,true
r06-o23-rust-8388608,6,rust,8388608,8,16777216,677294227,688651,688651,1486609966,100663579,1486609938,677330118,677330118,1
r06-o24-c-536870912,6,c,536870912,1,134217728,13146609794,10873113,10873113,28855720737,536871193,28855720762,13146643304,13146643304,1
r06-o25-c-1048576,6,c,1048576,153,40108032,653481765,220523,220523,1434341648,160432409,1434341656,653508997,653508997,1
r06-o26-go-36864,6,go,36864,21702,200005632,541237331,8675,8675,1184556527,1200081752,1184556252,540645571,540645571,true
r06-o27-cpp-32768,6,cpp,32768,36622,300007424,684620954,6888,6888,1502689762,1200029979,1502689760,684646818,684646818,1
r06-o28-cpp-1048576,6,cpp,1048576,153,40108032,653394990,220523,220523,1434151526,160432411,1434151510,653423018,653423018,1
r07-o01-cpp-1048576,7,cpp,1048576,153,40108032,653764127,220523,220523,1434961626,160432411,1434961616,653791482,653791482,1
r07-o02-rust-1048576,7,rust,1048576,153,40108032,661673844,220523,220523,1452322967,240648475,1452322982,661701954,661701954,1
r07-o03-go-8388608,7,go,8388608,8,16777216,720515252,688651,688651,1575725813,100723882,1575725822,719415665,719415665,true
r07-o04-c-1048576,7,c,1048576,153,40108032,654242407,220523,220523,1436011380,160432409,1436011368,654270050,654270050,1
r07-o05-cpp-8388608,7,cpp,8388608,8,16777216,719785582,688651,688651,1579874760,67109147,1579874780,719819335,719819335,1
r07-o06-c-262144,7,c,262144,1221,80019456,453696065,63890,63890,995828727,320078105,995828724,453722857,453722857,1
r07-o07-cpp-32768,7,cpp,32768,36622,300007424,684891911,6888,6888,1503284546,1200029979,1503284530,684919041,684919041,1
r07-o08-rust-536870912,7,rust,536870912,1,134217728,13319956935,10873113,10873113,29236203666,805306651,29236203634,13319992330,13319992330,1
r07-o09-rust-8388608,7,rust,8388608,8,16777216,761553142,688651,688651,1671551775,100663579,1671551816,761587670,761587670,1
r07-o10-cpp-262144,7,cpp,262144,1221,80019456,552381194,63890,63890,1212434591,320078107,1212434586,552408672,552408672,1
r07-o11-cpp-36864,7,cpp,36864,21702,200005632,539570006,8675,8675,1184315067,800022811,1184315066,539597627,539597627,1
r07-o12-go-1048576,7,go,1048576,153,40108032,655133226,220523,220523,1434827449,240706315,1434827438,654611050,654611050,true
r07-o13-go-536870912,7,go,536870912,1,134217728,13272191282,10873113,10873113,29028136334,806394785,29028134388,13250951646,13250951646,true
r07-o14-go-6291456,7,go,6291456,13,20447232,652938792,161020,161020,1427429787,122740411,1427429520,652059578,652059578,true
r07-o15-c-36864,7,c,36864,21702,200005632,540630035,8675,8675,1186641662,800022809,1186641676,540656471,540656471,1
