sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r08-o19-cpp-262144,8,cpp,262144,8192,33554432,58813157,33554432,33554432,129093423,167813393,129093426,58836528,58836528,1
r08-o20-go-536870912,8,go,536870912,4,33554432,155933652,33554432,33554432,339008257,234898668,339008252,155361697,155361697,true
r08-o21-c-6291456,8,c,6291456,342,33619968,89346553,50397184,50397184,196112048,134481854,196112070,89376885,89376885,1
r08-o22-c-36864,8,c,36864,58255,33554880,38612698,3284255168,3284255168,84755076,134511067,84755088,38638011,38638011,1
r08-o23-rust-8388608,8,rust,8388608,256,33554432,107344858,33554432,33554432,235616952,134218715,235616964,107375031,107375031,1
r08-o24-go-6291456,8,go,6291456,342,33619968,94574772,50397184,50397184,204932990,235752983,204932904,94202074,94202074,true
r08-o25-rust-32768,8,rust,32768,65536,33554432,20291418,33554432,33554432,44541669,134398235,44541684,20317022,20317022,1
r08-o26-c-8388608,8,c,8388608,256,33554432,107014202,33554432,33554432,234891034,134219280,234891030,107043750,107043750,1
r08-o27-go-36864,8,go,36864,58255,33554880,39479896,3284255168,3284255168,84973168,235357092,84973636,39168733,39168733,true
r08-o28-go-262144,8,go,262144,8192,33554432,53902506,33554432,33554432,116332177,234955604,116332304,53536041,53536041,true
r09-o01-go-262144,9,go,262144,8192,33554432,54243585,33554432,33554432,117304394,234955384,117304506,53938500,53938500,true
r09-o02-go-6291456,9,go,6291456,342,33619968,93443190,50397184,50397184,203689985,235753333,203689948,93270362,93270362,true
r09-o03-c-8388608,9,c,8388608,256,33554432,107387311,33554432,33554432,235603242,134219282,235603236,107405406,107405406,1
r09-o04-c-536870912,9,c,536870912,4,33554432,161076694,33554432,33554432,353555072,134218020,353555070,161110590,161110590,1
r09-o05-rust-1048576,9,rust,1048576,2048,33554432,72501922,33554432,33554432,159139720,134223643,159139728,72529646,72529646,1
r09-o06-cpp-1048576,9,cpp,1048576,2048,33554432,74641004,33554432,33554432,163834379,167782673,163834396,74666997,74666997,1
r09-o07-rust-8388608,9,rust,8388608,256,33554432,110546152,33554432,33554432,242643341,134218715,242643346,110576340,110576340,1
r09-o08-cpp-6291456,9,cpp,6291456,342,33619968,107816591,50397184,50397184,236652193,168101823,236652218,107846868,107846868,1
r09-o09-cpp-36864,9,cpp,36864,58255,33554880,40297919,3284255168,3284255168,88453985,168065948,88453992,40323569,40323569,1
r09-o10-cpp-536870912,9,cpp,536870912,4,33554432,155209220,33554432,33554432,340675628,167772453,340675632,155241586,155241586,1
r09-o11-rust-36864,9,rust,36864,58255,33554880,38032873,3284255168,3284255168,83482389,134380013,83482366,38058314,38058314,1
r09-o12-rust-262144,9,rust,262144,8192,33554432,50055400,33554432,33554432,109870823,134240539,109870860,50079368,50079368,1
r09-o13-c-32768,9,c,32768,65536,33554432,20046111,33554432,33554432,44002827,134545680,44002838,20069431,20069431,1
r09-o14-c-6291456,9,c,6291456,342,33619968,90319602,50397184,50397184,198247446,134481854,198247434,90347298,90347298,1
r09-o15-c-36864,9,c,36864,58255,33554880,38050398,3284255168,3284255168,83520878,134511067,83520866,38075893,38075893,1
r09-o16-rust-6291456,9,rust,6291456,342,33619968,90266137,50397184,50397184,198131062,134481102,198131076,90294997,90294997,1
r09-o17-rust-536870912,9,rust,536870912,4,33554432,157402355,33554432,33554432,345489545,134218022,345489584,157435118,157435118,1
r09-o18-go-1048576,9,go,1048576,2048,33554432,76132779,33554432,33554432,165444654,234907260,165444686,75835157,75835157,true
r09-o19-go-536870912,9,go,536870912,4,33554432,159249292,33554432,33554432,347888342,234897550,347888398,158995024,158995024,true
r09-o20-c-1048576,9,c,1048576,2048,33554432,72261642,33554432,33554432,158612174,134228240,158612168,72287082,72287082,1
r09-o21-go-8388608,9,go,8388608,256,33554432,112634953,33554432,33554432,245536236,235295684,245536192,112421029,112421029,true
r09-o22-go-36864,9,go,36864,58255,33554880,39092062,3284255168,3284255168,84279008,235356811,84279382,38828857,38828857,true
r09-o23-rust-32768,9,rust,32768,65536,33554432,20277522,33554432,33554432,44510932,134398235,44510950,20300108,20300108,1
r09-o24-cpp-8388608,9,cpp,8388608,256,33554432,108945360,33554432,33554432,239129877,167773713,239129858,108973886,108973886,1
r09-o25-cpp-262144,9,cpp,262144,8192,33554432,53679866,33554432,33554432,117826374,167813393,117826390,53705119,53705119,1
r09-o26-go-32768,9,go,32768,65536,33554432,27004131,33554432,33554432,57825012,235410600,57825482,26756082,26756082,true
r09-o27-cpp-32768,9,cpp,32768,65536,33554432,23063132,33554432,33554432,50625420,168100113,50625432,23088353,23088353,1
r09-o28-c-262144,9,c,262144,8192,33554432,56080844,33554432,33554432,123096303,134258960,123096292,56103314,56103314,1
r10-o01-go-262144,10,go,262144,8192,33554432,51966633,33554432,33554432,112104262,234955514,112104300,51600057,51600057,true
r10-o02-rust-6291456,10,rust,6291456,342,33619968,96620145,50397184,50397184,212076925,134481102,212076942,96647725,96647725,1
r10-o03-c-1048576,10,c,1048576,2048,33554432,72359059,33554432,33554432,158825763,134228240,158825744,72384615,72384615,1
r10-o04-cpp-262144,10,cpp,262144,8192,33554432,53720999,33554432,33554432,117916685,167813393,117916700,53744575,53744575,1
r10-o05-go-6291456,10,go,6291456,342,33619968,102373859,50397184,50397184,222077950,235753911,222077966,101978803,101978803,true
r10-o06-rust-1048576,10,rust,1048576,2048,33554432,72280741,33554432,33554432,158653744,134223643,158653748,72305768,72305768,1
r10-o07-c-8388608,10,c,8388608,256,33554432,135609858,33554432,33554432,297656312,134219280,297656326,135641395,135641395,1
r10-o08-rust-36864,10,rust,36864,58255,33554880,38043979,3284255168,3284255168,83506793,134380013,83506786,38068118,38068118,1
r10-o09-cpp-32768,10,cpp,32768,65536,33554432,22893465,33554432,33554432,50252745,168100113,50252752,22914722,22914722,1
r10-o10-cpp-1048576,10,cpp,1048576,2048,33554432,74601682,33554432,33554432,163747872,167782673,163747870,74624207,74624207,1
r10-o11-cpp-36864,10,cpp,36864,58255,33554880,40260677,3284255168,3284255168,88372099,168065948,88372086,40282680,40282680,1
r10-o12-go-32768,10,go,32768,65536,33554432,27082453,33554432,33554432,57850645,235410605,57851200,26786279,26786279,true
r10-o13-cpp-6291456,10,cpp,6291456,342,33619968,87622753,50397184,50397184,192328866,168101823,192328862,87654720,87654720,1
r10-o14-c-6291456,10,c,6291456,342,33619968,85990321,50397184,50397184,188745475,134481854,188745480,86019661,86019661,1
r10-o15-rust-262144,10,rust,262144,8192,33554432,50962758,33554432,33554432,111862697,134240539,111862718,50989132,50989132,1
r10-o16-c-36864,10,c,36864,58255,33554880,38619525,3284255168,3284255168,84770403,134511067,84770400,38643569,38643569,1
r10-o17-rust-8388608,10,rust,8388608,256,33554432,121133942,33554432,33554432,265883621,134218715,265883574,121164206,121164206,1
r10-o18-go-8388608,10,go,8388608,256,33554432,128613427,33554432,33554432,280079457,235293719,280079580,128394035,128394035,true
r10-o19-cpp-8388608,10,cpp,8388608,256,33554432,115984287,33554432,33554432,254580028,167773713,254580040,116016349,116016349,1
r10-o20-cpp-536870912,10,cpp,536870912,4,33554432,155444620,33554432,33554432,341192970,167772453,341192962,155478869,155478869,1
r10-o21-c-262144,10,c,262144,8192,33554432,50645058,33554432,33554432,111165833,134258960,111165824,50672546,50672546,1
r10-o22-go-1048576,10,go,1048576,2048,33554432,76160101,33554432,33554432,165103910,234908809,165103884,75777588,75777588,true
r10-o23-go-36864,10,go,36864,58255,33554880,39553383,3284255168,3284255168,85145506,235357361,85146094,39246292,39246292,true
r10-o24-rust-536870912,10,rust,536870912,4,33554432,157661041,33554432,33554432,346057714,134218022,346057734,157695810,157695810,1
r10-o25-go-536870912,10,go,536870912,4,33554432,155518845,33554432,33554432,339553733,234897718,339553698,155255320,155255320,true
r10-o26-c-32768,10,c,32768,65536,33554432,20098509,33554432,33554432,44118503,134545680,44118492,20124796,20124796,1
r10-o27-c-536870912,10,c,536870912,4,33554432,157794897,33554432,33554432,346351243,134218020,346351236,157828734,157828734,1
r10-o28-rust-32768,10,rust,32768,65536,33554432,20263402,33554432,33554432,44480087,134398235,44480084,20288219,20288219,1
r11-o01-rust-32768,11,rust,32768,65536,33554432,20298645,33554432,33554432,44557462,134398235,44557458,20321728,20321728,1
r11-o02-go-1048576,11,go,1048576,2048,33554432,76232221,33554432,33554432,165237923,234907501,165237864,75837121,75837121,true
r11-o03-go-32768,11,go,32768,65536,33554432,27058455,33554432,33554432,57873122,235411922,57873552,26796595,26796595,true
r11-o04-go-536870912,11,go,536870912,4,33554432,163608608,33554432,33554432,356595874,234897573,356595778,163369815,163369815,true
r11-o05-rust-536870912,11,rust,536870912,4,33554432,170399844,33554432,33554432,374018402,134218022,374018414,170434713,170434713,1
r11-o06-go-262144,11,go,262144,8192,33554432,38227534,33554432,33554432,82051766,234953721,82052014,37904770,37904770,true
r11-o07-cpp-536870912,11,cpp,536870912,4,33554432,170294579,33554432,33554432,373787102,167772453,373787106,170327649,170327649,1
r11-o08-rust-36864,11,rust,36864,58255,33554880,38636191,3284255168,3284255168,84806888,134380013,84806876,38663024,38663024,1
r11-o09-rust-8388608,11,rust,8388608,256,33554432,139678404,33554432,33554432,306587147,134218715,306587182,139710762,139710762,1
r11-o10-c-32768,11,c,32768,65536,33554432,20346831,33554432,33554432,44663424,134545680,44663432,20374676,20374676,1
r11-o11-rust-1048576,11,rust,1048576,2048,33554432,72545142,33554432,33554432,159234214,134223643,159234218,72573352,72573352,1
r11-o12-cpp-36864,11,cpp,36864,58255,33554880,40362744,3284255168,3284255168,88596720,168065948,88596706,40390484,40390484,1
r11-o13-cpp-1048576,11,cpp,1048576,2048,33554432,74706264,33554432,33554432,163977855,167782673,163977858,74734062,74734062,1
r11-o14-go-6291456,11,go,6291456,342,33619968,126572055,50397184,50397184,275675955,235754140,275675972,126328661,126328661,true
r11-o15-c-1048576,11,c,1048576,2048,33554432,72517479,33554432,33554432,159173773,134228240,159173762,72546431,72546431,1
r11-o16-c-8388608,11,c,8388608,256,33554432,128057529,33554432,33554432,281079594,134219280,281079612,128089242,128089242,1
r11-o17-rust-6291456,11,rust,6291456,342,33619968,107235300,50397184,50397184,235376537,134481102,235376548,107265473,107265473,1
r11-o18-cpp-262144,11,cpp,262144,8192,33554432,51572900,33554432,33554432,113201760,167813393,113201770,51600823,51600823,1
r11-o19-c-6291456,11,c,6291456,342,33619968,154756550,50397184,50397184,339683249,134481854,339683256,154793797,154793797,1
r11-o20-cpp-8388608,11,cpp,8388608,256,33554432,158968496,33554432,33554432,348927347,167773713,348927326,159002934,159002934,1
r11-o21-cpp-32768,11,cpp,32768,65536,33554432,23918112,33554432,33554432,52502215,168100113,52502230,23947101,23947101,1
r11-o22-go-8388608,11,go,8388608,256,33554432,150201612,33554432,33554432,327214024,235298027,327213986,149925031,149925031,true
r11-o23-c-36864,11,c,36864,58255,33554880,38667226,3284255168,3284255168,84875019,134511067,84875010,38695174,38695174,1
r11-o24-c-536870912,11,c,536870912,4,33554432,162714684,33554432,33554432,357149575,134218020,357149606,162746690,162746690,1
r11-o25-cpp-6291456,11,cpp,6291456,342,33619968,105691397,50397184,50397184,231988425,168101823,231988394,105722804,105722804,1
r11-o26-c-262144,11,c,262144,8192,33554432,52899995,33554432,33554432,116102871,134258961,116102888,52928068,52928068,1
r11-o27-rust-262144,11,rust,262144,8192,33554432,54735623,33554432,33554432,120143710,134240539,120143694,54762895,54762895,1
r11-o28-go-36864,11,go,36864,58255,33554880,37630496,3284255168,3284255168,81025618,235356810,81025890,37367707,37367707,true
r12-o01-rust-6291456,12,rust,6291456,342,33619968,97558167,50397184,50397184,214136005,134481102,214135988,97589503,97589503,1
r12-o02-cpp-32768,12,cpp,32768,65536,33554432,23025003,33554432,33554432,50541410,168100119,50541414,23050205,23050205,1
r12-o03-rust-32768,12,rust,32768,65536,33554432,20277725,33554432,33554432,44511294,134398235,44511302,20300230,20300230,1
r12-o04-rust-36864,12,rust,36864,58255,33554880,38588404,3284255168,3284255168,84701646,134380013,84701628,38611319,38611319,1
r12-o05-go-1048576,12,go,1048576,2048,33554432,76185718,33554432,33554432,165163578,234907501,165163416,75796483,75796483,true
r12-o06-rust-262144,12,rust,262144,8192,33554432,50469381,33554432,33554432,110779809,134240539,110779834,50495181,50495181,1
r12-o07-go-262144,12,go,262144,8192,33554432,38140679,33554432,33554432,81834556,234954003,81834874,37786974,37786974,true
r12-o08-go-536870912,12,go,536870912,4,33554432,158255523,33554432,33554432,345791058,234896954,345791028,157990494,157990494,true
r12-o09-rust-536870912,12,rust,536870912,4,33554432,176640079,33554432,33554432,387715014,134218022,387715042,176674227,176674227,1
r12-o10-rust-1048576,12,rust,1048576,2048,33554432,72657417,33554432,33554432,159481217,134223643,159481212,72686861,72686861,1
r12-o11-cpp-36864,12,cpp,36864,58255,33554880,40375362,3284255168,3284255168,88624182,168065948,88624184,40405058,40405058,1
r12-o12-c-536870912,12,c,536870912,4,33554432,161840241,33554432,33554432,355231136,134218020,355231162,161873751,161873751,1
r12-o13-cpp-1048576,12,cpp,1048576,2048,33554432,74728834,33554432,33554432,164027167,167782673,164027182,74755350,74755350,1
r12-o14-cpp-8388608,12,cpp,8388608,256,33554432,113101225,33554432,33554432,248251569,167773713,248251586,113131416,113131416,1
r12-o15-c-6291456,12,c,6291456,342,33619968,102653279,50397184,50397184,225319202,134481854,225319204,102683267,102683267,1
r12-o16-go-8388608,12,go,8388608,256,33554432,113460413,33554432,33554432,247351620,235295433,247351720,113247984,113247984,true
r12-o17-cpp-536870912,12,cpp,536870912,4,33554432,156180211,33554432,33554432,342806711,167772453,342806706,156213654,156213654,1
r12-o18-go-32768,12,go,32768,65536,33554432,27023698,33554432,33554432,57761423,235411661,57761924,26756274,26756274,true
r12-o19-c-32768,12,c,32768,65536,33554432,20186087,33554432,33554432,44310040,134545680,44310024,20210305,20210305,1
r12-o20-c-262144,12,c,262144,8192,33554432,50940977,33554432,33554432,111814801,134258960,111814802,50964251,50964251,1
r12-o21-go-6291456,12,go,6291456,342,33619968,99652266,50397184,50397184,217271050,235752828,217271076,99472092,99472092,true
r12-o22-rust-8388608,12,rust,8388608,256,33554432,110431866,33554432,33554432,242393405,134218715,242393404,110465498,110465498,1
r12-o23-c-36864,12,c,36864,58255,33554880,38610249,3284255168,3284255168,84749648,134511067,84749654,38635976,38635976,1
r12-o24-c-8388608,12,c,8388608,256,33554432,109202438,33554432,33554432,239694255,134219280,239694268,109232354,109232354,1
r12-o25-c-1048576,12,c,1048576,2048,33554432,72419505,33554432,33554432,158958531,134228240,158958536,72445720,72445720,1
r12-o26-cpp-262144,12,cpp,262144,8192,33554432,36634238,33554432,33554432,80412743,167813393,80412750,36660831,36660831,1
r12-o27-go-36864,12,go,36864,58255,33554880,39615187,3284255168,3284255168,85268345,235357644,85268788,39302784,39302784,true
r12-o28-cpp-6291456,12,cpp,6291456,342,33619968,90504945,50397184,50397184,198654825,168101823,198654830,90534223,90534223,1
r13-o01-go-36864,13,go,36864,58255,33554880,39441745,3284255168,3284255168,84885522,235357641,84885922,39127089,39127089,true
r13-o02-go-6291456,13,go,6291456,342,33619968,91702018,50397184,50397184,199844973,235752778,199844876,91522544,91522544,true
r13-o03-c-32768,13,c,32768,65536,33554432,19995747,33554432,33554432,43892695,134545680,43892706,20021921,20021921,1
r13-o04-c-8388608,13,c,8388608,256,33554432,125000691,33554432,33554432,274369770,134219280,274369766,125030443,125030443,1
r13-o05-cpp-536870912,13,cpp,536870912,4,33554432,155831269,33554432,33554432,342041734,167772453,342041744,155864711,155864711,1
r13-o06-rust-36864,13,rust,36864,58255,33554880,38585804,3284255168,3284255168,84696081,134380013,84696084,38611596,38611596,1
r13-o07-rust-32768,13,rust,32768,65536,33554432,20264057,33554432,33554432,44481183,134398235,44481206,20286931,20286931,1
r13-o08-c-1048576,13,c,1048576,2048,33554432,72412362,33554432,33554432,158942788,134228240,158942784,72436407,72436407,1
r13-o09-go-32768,13,go,32768,65536,33554432,27100395,33554432,33554432,57903124,235410782,57903648,26805469,26805469,true
r13-o10-cpp-6291456,13,cpp,6291456,342,33619968,92620597,50397184,50397184,203298776,168101823,203298788,92649853,92649853,1
r13-o11-cpp-262144,13,cpp,262144,8192,33554432,58020635,33554432,33554432,127354077,167813393,127354106,58047543,58047543,1
r13-o12-rust-8388608,13,rust,8388608,256,33554432,109906736,33554432,33554432,241239903,134218715,241239878,109936962,109936962,1
r13-o13-c-536870912,13,c,536870912,4,33554432,158548072,33554432,33554432,348004112,134218020,348004096,158580932,158580932,1
r13-o14-go-1048576,13,go,1048576,2048,33554432,76186676,33554432,33554432,165127646,234907971,165127600,75801431,75801431,true
r13-o15-go-262144,13,go,262144,8192,33554432,61521094,33554432,33554432,133067673,234954825,133067726,61152243,61152243,true
r13-o16-go-536870912,13,go,536870912,4,33554432,159935455,33554432,33554432,349709788,234895354,349709910,159708388,159708388,true
r13-o17-rust-6291456,13,rust,6291456,342,33619968,88896968,50397184,50397184,195125202,134481102,195125194,88927177,88927177,1
r13-o18-cpp-32768,13,cpp,32768,65536,33554432,23146129,33554432,33554432,50807241,168100113,50807218,23171665,23171665,1
r13-o19-rust-262144,13,rust,262144,8192,33554432,52997203,33554432,33554432,116327922,134240539,116327904,53021017,53021017,1
r13-o20-cpp-8388608,13,cpp,8388608,256,33554432,110761349,33554432,33554432,243115500,167773713,243115510,110791213,110791213,1
r13-o21-cpp-36864,13,cpp,36864,58255,33554880,40226539,3284255168,3284255168,88297427,168065948,88297418,40252848,40252848,1
r13-o22-rust-1048576,13,rust,1048576,2048,33554432,72442737,33554432,33554432,159009556,134223643,159009554,72469439,72469439,1
r13-o23-go-8388608,13,go,8388608,256,33554432,113375438,33554432,33554432,246649472,235293576,246649348,113161862,113161862,true
r13-o24-c-262144,13,c,262144,8192,33554432,52026462,33554432,33554432,114197280,134258960,114197292,52051769,52051769,1
r13-o25-c-6291456,13,c,6291456,342,33619968,88881878,50397184,50397184,195092134,134481854,195092128,88910240,88910240,1
r13-o26-rust-536870912,13,rust,536870912,4,33554432,158333283,33554432,33554432,347533082,134218022,347533076,158368410,158368410,1
r13-o27-cpp-1048576,13,cpp,1048576,2048,33554432,74611432,33554432,33554432,163769247,167782673,163769276,74637456,74637456,1
r13-o28-c-36864,13,c,36864,58255,33554880,38120547,3284255168,3284255168,83674655,134511067,83674624,38144890,38144890,1
r14-o01-go-36864,14,go,36864,58255,33554880,39509652,3284255168,3284255168,85065812,235357830,85066256,39204943,39204943,true
r14-o02-c-536870912,14,c,536870912,4,33554432,158782276,33554432,33554432,348518574,134218020,348518588,158815250,158815250,1
r14-o03-rust-32768,14,rust,32768,65536,33554432,20322997,33554432,33554432,44611039,134398235,44611028,20348875,20348875,1
r14-o04-go-6291456,14,go,6291456,342,33619968,107828702,50397184,50397184,235180334,235753731,235180374,107628056,107628056,true
r14-o05-c-8388608,14,c,8388608,256,33554432,119903277,33554432,33554432,263181614,134219280,263181600,119932872,119932872,1
r14-o06-cpp-8388608,14,cpp,8388608,256,33554432,112218456,33554432,33554432,246314318,167773713,246314332,112249099,112249099,1
r14-o07-c-32768,14,c,32768,65536,33554432,20193186,33554432,33554432,44325974,134545680,44325952,20218887,20218887,1
r14-o08-cpp-6291456,14,cpp,6291456,342,33619968,105118362,50397184,50397184,230729797,168101823,230729796,105146969,105146969,1
r14-o09-go-262144,14,go,262144,8192,33554432,58065033,33554432,33554432,125478485,234955338,125478518,57700371,57700371,true
r14-o10-go-8388608,14,go,8388608,256,33554432,116110893,33554432,33554432,253189874,235294630,253189794,115894990,115894990,true
r14-o11-cpp-536870912,14,cpp,536870912,4,33554432,156027996,33554432,33554432,342473135,167772453,342473142,156062153,156062153,1
r14-o12-go-1048576,14,go,1048576,2048,33554432,76185898,33554432,33554432,165132315,234908000,165132352,75800774,75800774,true
r14-o13-cpp-36864,14,cpp,36864,58255,33554880,40287590,3284255168,3284255168,88431250,168065948,88431266,40312274,40312274,1
r14-o14-c-262144,14,c,262144,8192,33554432,48482262,33554432,33554432,106418072,134258960,106418048,48507057,48507057,1
r14-o15-c-1048576,14,c,1048576,2048,33554432,72298276,33554432,33554432,158692239,134228240,158692226,72324492,72324492,1
r14-o16-rust-1048576,14,rust,1048576,2048,33554432,72289013,33554432,33554432,158672037,134223643,158672030,72314680,72314680,1
r14-o17-cpp-262144,14,cpp,262144,8192,33554432,55716338,33554432,33554432,122296315,167813393,122296306,55741408,55741408,1
r14-o18-go-536870912,14,go,536870912,4,33554432,156440201,33554432,33554432,341930727,234896953,341930732,156194681,156194681,true
r14-o19-c-6291456,14,c,6291456,342,33619968,102649312,50397184,50397184,225310404,134481854,225310404,102680212,102680212,1
r14-o20-rust-262144,14,rust,262144,8192,33554432,56590599,33554432,33554432,124215477,134240539,124215476,56618712,56618712,1
r14-o21-go-32768,14,go,32768,65536,33554432,27195647,33554432,33554432,57991867,235410327,57992396,26868677,26868677,true
r14-o22-rust-8388608,14,rust,8388608,256,33554432,110438855,33554432,33554432,242408020,134218715,242408012,110468950,110468950,1
r14-o23-cpp-1048576,14,cpp,1048576,2048,33554432,74754864,33554432,33554432,164084462,167782673,164084492,74781733,74781733,1
r14-o24-cpp-32768,14,cpp,32768,65536,33554432,23063341,33554432,33554432,50625474,168100113,50625476,23088734,23088734,1
r14-o25-rust-536870912,14,rust,536870912,4,33554432,158377128,33554432,33554432,347629203,134218022,347629216,158410752,158410752,1
r14-o26-c-36864,14,c,36864,58255,33554880,38599721,3284255168,3284255168,84726426,134511067,84726400,38625025,38625025,1
r14-o27-rust-6291456,14,rust,6291456,342,33619968,110560851,50397184,50397184,242676563,134481102,242676566,110592889,110592889,1
r14-o28-rust-36864,14,rust,36864,58255,33554880,38592365,3284255168,3284255168,84710443,134380013,84710450,38618053,38618053,1
r15-o01-go-36864,15,go,36864,58255,33554880,39923066,3284255168,3284255168,85922120,235357425,85922584,39607011,39607011,true
r15-o02-rust-536870912,15,rust,536870912,4,33554432,158228166,33554432,33554432,347302518,134218022,347302494,158262731,158262731,1
r15-o03-cpp-32768,15,cpp,32768,65536,33554432,23060469,33554432,33554432,50619109,168100113,50619118,23085629,23085629,1
r15-o04-cpp-8388608,15,cpp,8388608,256,33554432,113161555,33554432,33554432,248384705,167773713,248384686,113194572,113194572,1
r15-o05-rust-8388608,15,rust,8388608,256,33554432,109523895,33554432,33554432,240399975,134218715,240399962,109553860,109553860,1
r15-o06-rust-32768,15,rust,32768,65536,33554432,20266592,33554432,33554432,44486959,134398235,44486970,20291691,20291691,1
r15-o07-rust-6291456,15,rust,6291456,342,33619968,91157901,50397184,50397184,200087794,134481102,200087756,91186715,91186715,1
r15-o08-go-32768,15,go,32768,65536,33554432,27121143,33554432,33554432,57916269,235410322,57916782,26816415,26816415,true
r15-o09-go-8388608,15,go,8388608,256,33554432,130828407,33554432,33554432,285460313,235296687,285460406,130584924,130584924,true
r15-o10-c-262144,15,c,262144,8192,33554432,50661237,33554432,33554432,111200836,134258960,111200826,50688355,50688355,1
r15-o11-c-8388608,15,c,8388608,256,33554432,110870877,33554432,33554432,243356192,134219280,243356212,110900200,110900200,1
r15-o12-go-6291456,15,go,6291456,342,33619968,106908589,50397184,50397184,233164600,235752634,233164558,106730449,106730449,true
r15-o13-go-262144,15,go,262144,8192,33554432,54850830,33554432,33554432,118463232,234954783,118463180,54497254,54497254,true
r15-o14-cpp-36864,15,cpp,36864,58255,33554880,40334960,3284255168,3284255168,88535175,168065948,88535172,40359988,40359988,1
r15-o15-rust-1048576,15,rust,1048576,2048,33554432,72289544,33554432,33554432,158673206,134223643,158673174,72315748,72315748,1
r15-o16-c-6291456,15,c,6291456,342,33619968,104643501,50397184,50397184,229688463,134481854,229688448,104676860,104676860,1
r15-o17-cpp-6291456,15,cpp,6291456,342,33619968,104696365,50397184,50397184,229804092,168101823,229804080,104729589,104729589,1
r15-o18-go-1048576,15,go,1048576,2048,33554432,76180873,33554432,33554432,165144552,234908049,165144672,75797882,75797882,true
r15-o19-c-32768,15,c,32768,65536,33554432,20185138,33554432,33554432,44307986,134545680,44307978,20209588,20209588,1
r15-o20-go-536870912,15,go,536870912,4,33554432,156975727,33554432,33554432,341335826,234897016,341335742,156401030,156401030,true
r15-o21-cpp-536870912,15,cpp,536870912,4,33554432,156056070,33554432,33554432,342534466,167772453,342534478,156088561,156088561,1
r15-o22-cpp-262144,15,cpp,262144,8192,33554432,47201330,33554432,33554432,103606394,167813393,103606382,47227325,47227325,1
r15-o23-c-1048576,15,c,1048576,2048,33554432,72417981,33554432,33554432,158954944,134228240,158954950,72444153,72444153,1
r15-o24-rust-36864,15,rust,36864,58255,33554880,36949898,3284255168,3284255168,81105516,134380013,81105530,36977241,36977241,1
r15-o25-cpp-1048576,15,cpp,1048576,2048,33554432,74809090,33554432,33554432,164203438,167782673,164203424,74836450,74836450,1
r15-o26-c-36864,15,c,36864,58255,33554880,38076472,3284255168,3284255168,83578244,134511067,83578220,38103735,38103735,1
r15-o27-c-536870912,15,c,536870912,4,33554432,158407571,33554432,33554432,347696656,134218020,347696624,158441756,158441756,1
r15-o28-rust-262144,15,rust,262144,8192,33554432,39560031,33554432,33554432,86834302,134240539,86834308,39585791,39585791,1
