sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o13-go-536870912,7,go,536870912,1,8388608,873097462,18017347997925624,18017347997925624,1911724556,201404405,1911724584,872246171,872246171,true
r07-o14-go-6291456,7,go,6291456,102,10027008,502176410,21543721854647272,21543721854647272,1098944789,240709855,1098944682,501585550,501585550,true
r07-o15-c-36864,7,c,36864,173612,100000512,1002360591,220423592280896003,220423592280896003,2200101773,900004891,2200101794,1002386891,1002386891,1
r07-o16-c-536870912,7,c,536870912,1,8388608,859423458,18017347997925624,18017347997925624,1886367887,75497755,1886367868,859455926,859455926,1
r07-o17-rust-36864,7,rust,36864,173612,100000512,618467904,220423592280896003,220423592280896003,1357489032,900004894,1357489034,618495156,618495156,1
r07-o18-cpp-536870912,7,cpp,536870912,1,8388608,854254981,18017347997925624,18017347997925624,1875023531,75497755,1875023546,854288783,854288783,1
r07-o19-c-8388608,7,c,8388608,62,8126464,466896384,17444193244271551,17444193244271551,1024802342,73138459,1024802328,466927473,466927473,1
r07-o20-c-6291456,7,c,6291456,102,10027008,545038390,21543721854647272,21543721854647272,1196317888,90243355,1196317914,545067862,545067862,1
r07-o21-rust-32768,7,rust,32768,195313,100000256,273897640,223978264113942993,223978264113942993,601186158,900002590,601186146,273924949,273924949,1
r07-o22-go-32768,7,go,32768,195313,100000256,783901180,223978264113942993,223978264113942993,1715732900,2400079194,1715733778,783040557,783040557,true
r07-o23-rust-6291456,7,rust,6291456,102,10027008,458732877,21543721854647272,21543721854647272,1006884918,90243358,1006884956,458762661,458762661,1
r07-o24-go-36864,7,go,36864,173612,100000512,1148528624,220423592280896003,220423592280896003,2515101241,2400115956,2515101094,1147526836,1147526836,true
r07-o25-go-262144,7,go,262144,9766,40001536,598297129,85449381942251735,85449381942251735,1308999159,960094116,1308999472,597530548,597530548,true
r07-o26-c-32768,7,c,32768,195313,100000256,365295673,223978264113942993,223978264113942993,801797176,900002587,801797172,365321156,365321156,1
r07-o27-cpp-6291456,7,cpp,6291456,102,10027008,476426327,21543721854647272,21543721854647272,1045720030,90243355,1045720038,476455357,476455357,1
