schema_version,sample_id,build_id,perf_profile,event,value,time_enabled,time_running
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-8388608,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,3146399,297162149,297162149
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-536870912,index-cycle-gcc13-raw,l2_miss,cycles,28789452715,13116447572,13116447572
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-536870912,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,134186277,13116447019,13116447019
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-262144,index-cycle-gcc13-raw,l1_miss,cycles,548996585,250144062,250144062
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-262144,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,36572638,250142376,250142376
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-6291456,index-cycle-gcc13-raw,l1_miss,cycles,553516023,252207760,252207760
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-6291456,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,7832954,252207171,252207171
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-536870912,index-cycle-gcc13-raw,l1_miss,cycles,28760374779,13103199101,13103199101
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-536870912,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,134212628,13103198344,13103198344
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-262144,index-cycle-gcc13-raw,l3_miss,cycles,549151806,250215430,250215430
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-262144,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,34,250213751,250213751
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-536870912,index-cycle-gcc13-raw,dtlb_walk,cycles,31428405656,14318772267,14318772267
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-536870912,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,133170445,14318772377,14318772377
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-6291456,index-cycle-gcc13-raw,l3_miss,cycles,633866227,288815478,288815478
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-6291456,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,2102620,288814669,288814669
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-262144,index-cycle-gcc13-raw,l2_miss,cycles,549262471,250264807,250264807
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-262144,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,2219724,250262894,250262894
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-1048576,index-cycle-gcc13-raw,dtlb_walk,cycles,553381679,252142368,252142368
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-1048576,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,252139508,252139508
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-36864,index-cycle-gcc13-raw,dtlb_walk,cycles,548752507,250031927,250031927
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-36864,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,250030459,250030459
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-1048576,index-cycle-gcc13-raw,l3_miss,cycles,553621901,252252000,252252000
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-1048576,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,622,252250056,252250056
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-8388608,index-cycle-gcc13-raw,l2_miss,cycles,735789473,335252228,335252228
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-8388608,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,6118464,335251814,335251814
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-8388608,index-cycle-gcc13-raw,l3_miss,cycles,674264244,307220543,307220543
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-8388608,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,2876564,307220215,307220215
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-6291456,index-cycle-gcc13-raw,l2_miss,cycles,554187648,252513767,252513767
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-6291456,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,7569918,252513552,252513552
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-36864,index-cycle-gcc13-raw,l3_miss,cycles,548739715,250027459,250027459
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-36864,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,6,250024549,250024549
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-536870912,index-cycle-gcc13-raw,l2_miss,cycles,30581471296,13932886703,13932886703
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-536870912,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,134185981,13932886430,13932886430
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-262144,index-cycle-gcc13-raw,l2_miss,cycles,549560631,250401466,250401466
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-262144,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,5381222,250400711,250400711
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-6291456,index-cycle-gcc13-raw,l2_miss,cycles,605889133,276069906,276069906
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-6291456,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,7569927,276068991,276068991
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-6291456,index-cycle-gcc13-raw,l3_miss,cycles,803891174,366279590,366279590
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-6291456,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,4334384,366278617,366278617
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-36864,index-cycle-gcc13-raw,l2_miss,cycles,548738062,250027963,250027963
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-36864,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,3790,250027396,250027396
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-8388608,index-cycle-gcc13-raw,l3_miss,cycles,680603633,310108784,310108784
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-8388608,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,2926472,310108384,310108384
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-536870912,index-cycle-gcc13-raw,l3_miss,cycles,28928779945,13179924188,13179924188
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-536870912,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,133631192,13179922313,13179922313
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-32768,index-cycle-gcc13-raw,l1_miss,cycles,548742855,250027964,250027964
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-32768,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,669593,250025814,250025814
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-536870912,index-cycle-gcc13-raw,l1_miss,cycles,28783968235,13113947796,13113947796
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-536870912,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,134212599,13113946825,13113946825
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-8388608,index-cycle-gcc13-raw,dtlb_walk,cycles,647891487,295205698,295205698
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-8388608,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,3146394,295205982,295205982
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-36864,index-cycle-gcc13-raw,l1_miss,cycles,548769355,250039689,250039689
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-36864,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,11815777,250036599,250036599
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-262144,index-cycle-gcc13-raw,dtlb_walk,cycles,548953259,250123953,250123953
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-262144,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,250123488,250123488
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-32768,index-cycle-gcc13-raw,l3_miss,cycles,548743618,250027942,250027942
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l3_miss-32768,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,8765,250026885,250026885
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-6291456,index-cycle-gcc13-raw,dtlb_walk,cycles,615657554,280520275,280520275
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-6291456,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,2621962,280519336,280519336
