sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r05-o02-c-536870912,5,c,536870912,3,402653184,10738666062,1543198232,1543198232,23570484560,2013266209,23570484542,10738699220,10738699220,1
r05-o03-go-6291456,5,go,6291456,214,336592896,2310342973,196891892,196891892,5046829686,2692941380,5046829876,2306428643,2306428643,true
r05-o04-go-536870912,5,go,536870912,3,402653184,11074805738,1543198232,1543198232,24165826600,3222146929,24165825112,11038065550,11038065550,true
r05-o05-go-1048576,5,go,1048576,1280,335544320,867360908,2000108288,2000108288,1898687874,2684440498,1898688176,866673901,866673901,true
r05-o06-c-32768,5,c,32768,40960,335544320,279388660,3633848320,3633848320,613238861,1677926674,613238868,279415378,279415378,1
r05-o07-c-8388608,5,c,8388608,160,335544320,2649349149,2634976128,2634976128,5814993243,1677722676,5814993206,2649364661,2649364661,1
r05-o08-go-8388608,5,go,8388608,160,335544320,3086448425,2634976128,2634976128,6729131707,2684619771,6729132894,3081070741,3081070741,true
r05-o09-cpp-36864,5,cpp,36864,36409,335545344,288131270,3368420452,3368420452,632427802,1677909049,632427796,288158455,288158455,1
r05-o10-rust-8388608,5,rust,8388608,160,335544320,2777808817,2634976128,2634976128,6097064705,2348811809,6097064710,2777844717,2777844717,1
r05-o11-c-262144,5,c,262144,5120,335544320,495820311,1812397056,1812397056,1088287928,1677747474,1088287948,495846890,495846890,1
r05-o12-cpp-8388608,5,cpp,8388608,160,335544320,2540886902,2634976128,2634976128,5577040488,1677722684,5577040502,2540920536,2540920536,1
r05-o13-rust-262144,5,rust,262144,5120,335544320,503653514,1812397056,1812397056,1105481217,2348851489,1105481212,503679992,503679992,1
r05-o14-c-1048576,5,c,1048576,1280,335544320,792954430,2000108288,2000108288,1740472733,1677728274,1740472756,792982623,792982623,1
r05-o15-cpp-6291456,5,cpp,6291456,214,336592896,2219014001,196891892,196891892,4870556313,1682965834,4870556328,2219046684,2219046684,1
r05-o16-cpp-32768,5,cpp,32768,40960,335544320,279630583,3633848320,3633848320,613769432,1677926684,613769442,279657408,279657408,1
r05-o17-c-36864,5,c,36864,36409,335545344,287946431,3368420452,3368420452,632021864,1677909039,632021874,287972868,287972868,1
r05-o18-c-6291456,5,c,6291456,214,336592896,2207544920,196891892,196891892,4845382447,1682965824,4845382454,2207578422,2207578422,1
r05-o19-rust-32768,5,rust,32768,40960,335544320,284294474,3633848320,3633848320,624006161,2349138209,624006174,284320545,284320545,1
r05-o20-cpp-262144,5,cpp,262144,5120,335544320,514299149,1812397056,1812397056,1128847371,1677747484,1128847390,514325745,514325745,1
r05-o21-go-262144,5,go,262144,5120,335544320,600435350,1812397056,1812397056,1314393847,2684445681,1314394026,599847716,599847716,true
r05-o22-go-32768,5,go,32768,40960,335544320,294283566,3633848320,3633848320,642853546,2684670668,642854256,293698965,293698965,true
r05-o23-cpp-1048576,5,cpp,1048576,1280,335544320,785441733,2000108288,2000108288,1723983325,1677728284,1723983294,785470066,785470066,1
r05-o24-rust-36864,5,rust,36864,36409,335545344,290492922,3368420452,3368420452,637611470,2349108969,637611458,290520011,290520011,1
r05-o25-cpp-536870912,5,cpp,536870912,3,402653184,10520231397,1543198232,1543198232,23091038266,2013266219,23091038256,10520264089,10520264089,1
r05-o26-go-36864,5,go,36864,36409,335545344,299074910,3368420452,3368420452,653631515,2684646992,653632276,298560095,298560095,true
r05-o27-rust-536870912,5,rust,536870912,3,402653184,10734865963,1543198232,1543198232,23562143666,2818572601,23562143660,10734900949,10734900949,1
r05-o28-rust-1048576,5,rust,1048576,1280,335544320,1050905846,2000108288,2000108288,2306654879,2348820769,2306654900,1050934966,1050934966,1
r06-o01-cpp-262144,6,cpp,262144,5120,335544320,640443923,1812397056,1812397056,1405725249,1677747484,1405725266,640470717,640470717,1
r06-o02-rust-1048576,6,rust,1048576,1280,335544320,933045396,2000108288,2000108288,2047960966,2348820769,2047960948,933073018,933073018,1
r06-o03-rust-536870912,6,rust,536870912,3,402653184,11040059466,1543198232,1543198232,24232017747,2818572601,24232017744,11040094799,11040094799,1
r06-o04-go-8388608,6,go,8388608,160,335544320,2703068067,2634976128,2634976128,5891917674,2684588547,5891917438,2698661288,2698661288,true
r06-o05-cpp-536870912,6,cpp,536870912,3,402653184,10900609448,1543198232,1543198232,23925937043,2013266219,23925937046,10900643427,10900643427,1
r06-o06-c-262144,6,c,262144,5120,335544320,480157402,1812397056,1812397056,1053909282,1677747474,1053909252,480184459,480184459,1
r06-o07-go-32768,6,go,32768,40960,335544320,293753949,3633848320,3633848320,642064693,2684668968,642065556,293260439,293260439,true
r06-o08-cpp-8388608,6,cpp,8388608,160,335544320,2510954231,2634976128,2634976128,5511340342,1677722684,5511340318,2510987319,2510987319,1
r06-o09-go-6291456,6,go,6291456,214,336592896,2315126017,196891892,196891892,5049011156,2692939417,5049011946,2311323697,2311323697,true
r06-o10-cpp-36864,6,cpp,36864,36409,335545344,287912405,3368420452,3368420452,631947196,1677909049,631947228,287937458,287937458,1
r06-o11-go-1048576,6,go,1048576,1280,335544320,825293390,2000108288,2000108288,1807111356,2684435980,1807111350,824536982,824536982,true
r06-o12-go-536870912,6,go,536870912,3,402653184,11759540674,1543198232,1543198232,25692791631,3222233457,25692791784,11741122429,11741122429,true
r06-o13-c-8388608,6,c,8388608,160,335544320,2498609205,2634976128,2634976128,5484124789,1677722676,5484124778,2498624925,2498624925,1
r06-o14-rust-6291456,6,rust,6291456,214,336592896,2124748789,196891892,196891892,4663651974,2356152273,4663651938,2124783363,2124783363,1
r06-o15-c-32768,6,c,32768,40960,335544320,279361872,3633848320,3633848320,613179637,1677926674,613179622,279388343,279388343,1
r06-o16-c-36864,6,c,36864,36409,335545344,287819651,3368420452,3368420452,631743581,1677909039,631743552,287845581,287845581,1
r06-o17-c-6291456,6,c,6291456,214,336592896,2083137775,196891892,196891892,4572318615,1682965824,4572318652,2083169513,2083169513,1
r06-o18-rust-262144,6,rust,262144,5120,335544320,493900084,1812397056,1812397056,1084073526,2348851489,1084073540,493927694,493927694,1
r06-o19-rust-36864,6,rust,36864,36409,335545344,289298706,3368420452,3368420452,634990078,2349108969,634990092,289325159,289325159,1
r06-o20-cpp-6291456,6,cpp,6291456,214,336592896,2113286505,196891892,196891892,4638492661,1682965834,4638492650,2113318221,2113318221,1
r06-o21-rust-32768,6,rust,32768,40960,335544320,283708869,3633848320,3633848320,622721234,2349138209,622721242,283736817,283736817,1
r06-o22-go-262144,6,go,262144,5120,335544320,506365230,1812397056,1812397056,1107581207,2684436288,1107581596,505836359,505836359,true
r06-o23-rust-8388608,6,rust,8388608,160,335544320,2562391633,2634976128,2634976128,5624242055,2348811809,5624242096,2562428596,2562428596,1
r06-o24-c-536870912,6,c,536870912,3,402653184,10851011298,1543198232,1543198232,23817072768,2013266209,23817072752,10851044099,10851044099,1
r06-o25-c-1048576,6,c,1048576,1280,335544320,762227684,2000108288,2000108288,1673030135,1677728274,1673030128,762254922,762254922,1
r06-o26-go-36864,6,go,36864,36409,335545344,303029775,3368420452,3368420452,662358649,2684646699,662359390,302542088,302542088,true
r06-o27-cpp-32768,6,cpp,32768,40960,335544320,279296059,3633848320,3633848320,613035110,1677926684,613035104,279322506,279322506,1
r06-o28-cpp-1048576,6,cpp,1048576,1280,335544320,766413811,2000108288,2000108288,1681865511,1677728290,1681865526,766339056,766339056,1
r07-o01-cpp-1048576,7,cpp,1048576,1280,335544320,763169330,2000108288,2000108288,1675097438,1677728284,1675097424,763196727,763196727,1
r07-o02-rust-1048576,7,rust,1048576,1280,335544320,771882505,2000108288,2000108288,1694221816,2348820769,1694221826,771910402,771910402,1
r07-o03-go-8388608,7,go,8388608,160,335544320,2714159995,2634976128,2634976128,5923648505,2684591773,5923648412,2709534751,2709534751,true
r07-o04-c-1048576,7,c,1048576,1280,335544320,1950191131,2000108288,2000108288,4280511389,1677728274,4280511378,1950217221,1950217221,1
r07-o05-cpp-8388608,7,cpp,8388608,160,335544320,2791101716,2634976128,2634976128,6126240664,1677722684,6126240648,2791133859,2791133859,1
r07-o06-c-262144,7,c,262144,5120,335544320,495840350,1812397056,1812397056,1088331991,1677747474,1088331992,495867212,495867212,1
r07-o07-cpp-32768,7,cpp,32768,40960,335544320,279715905,3633848320,3633848320,613957046,1677926684,613957058,279743544,279743544,1
r07-o08-rust-536870912,7,rust,536870912,3,402653184,10781218496,1543198232,1543198232,23663883706,2818572601,23663883716,10781253578,10781253578,1
r07-o09-rust-8388608,7,rust,8388608,160,335544320,2623496194,2634976128,2634976128,5758360929,2348811809,5758360894,2623531917,2623531917,1
r07-o10-cpp-262144,7,cpp,262144,5120,335544320,528229708,1812397056,1812397056,1159423873,1677747484,1159423848,528257100,528257100,1
r07-o11-cpp-36864,7,cpp,36864,36409,335545344,287919106,3368420452,3368420452,631962007,1677909049,631961990,287945246,287945246,1
r07-o12-go-1048576,7,go,1048576,1280,335544320,813147437,2000108288,2000108288,1779205329,2684436245,1779205714,812432633,812432633,true
r07-o13-go-536870912,7,go,536870912,3,402653184,10819083032,1543198232,1543198232,23663881058,3222138728,23663880570,10806451682,10806451682,true
