sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r04-o15-cpp-36864,4,cpp,36864,173612,100000512,875157648,221395076082124221,221395076082124221,1920901832,1200006427,1920901840,875184926,875184926,1
r04-o16-c-36864,4,c,36864,173612,100000512,852215892,221395076082124221,221395076082124221,1870546651,1200006429,1870546656,852242761,852242761,1
r04-o17-rust-1048576,4,rust,1048576,1221,20004864,421021618,43272497840938563,43272497840938563,924111198,240058654,924111188,421049240,421049240,1
r04-o18-cpp-1048576,4,cpp,1048576,1221,20004864,417158918,43272497840938563,43272497840938563,915632719,240058651,915632740,417186162,417186162,1
r04-o19-go-1048576,4,go,1048576,1221,20004864,531998516,43272497840938563,43272497840938563,1163853485,940277141,1163853702,531443430,531443430,true
r04-o20-c-6291456,4,c,6291456,102,10027008,501045989,21549733755203228,21549733755203228,1099758186,120324381,1099758154,501074736,501074736,1
r04-o21-rust-8388608,4,rust,8388608,62,8126464,511536077,17462239205602153,17462239205602153,1122783612,97517854,1122783596,511565640,511565640,1
r04-o22-c-262144,4,c,262144,9766,40001536,460170079,86445885965269521,86445885965269521,1010038838,480018717,1010038810,460197347,460197347,1
r04-o23-c-1048576,4,c,1048576,1221,20004864,418095197,43272497840938563,43272497840938563,917688006,240058653,917688002,418122107,418122107,1
r04-o24-rust-536870912,4,rust,536870912,1,8388608,906746372,18012249170480756,18012249170480756,1990237683,100663582,1990237700,906779474,906779474,1
r04-o25-go-6291456,4,go,6291456,102,10027008,550445523,21549733755203228,21549733755203228,1204704881,471335151,1204704842,549818146,549818146,true
r04-o26-c-32768,4,c,32768,195313,100000256,332023698,221271359518073939,221271359518073939,728767769,1200003357,728767754,332049181,332049181,1
r04-o27-go-536870912,4,go,536870912,1,8388608,885546545,18012249170480756,18012249170480756,1938882120,394337848,1938882088,884736651,884736651,true
r04-o28-cpp-8388608,4,cpp,8388608,62,8126464,505734697,17462239205602153,17462239205602153,1110050404,97517851,1110050436,505766816,505766816,1
r05-o01-rust-536870912,5,rust,536870912,1,8388608,900209765,18012249170480756,18012249170480756,1975890889,100663582,1975890906,900244268,900244268,1
r05-o02-go-6291456,5,go,6291456,102,10027008,560288214,21549733755203228,21549733755203228,1224418450,471335481,1224418250,559603326,559603326,true
r05-o03-go-536870912,5,go,536870912,1,8388608,883969313,18012249170480756,18012249170480756,1934157278,394341205,1934157368,882893098,882893098,true
r05-o04-c-1048576,5,c,1048576,1221,20004864,415678695,43272497840938563,43272497840938563,912383926,240058653,912383912,415705408,415705408,1
r05-o05-c-32768,5,c,32768,195313,100000256,332339725,221271359518073939,221271359518073939,729461624,1200003357,729461634,332365964,332365964,1
r05-o06-rust-8388608,5,rust,8388608,62,8126464,669234427,17462239205602153,17462239205602153,1468919202,97517854,1468919210,669267344,669267344,1
r05-o07-go-36864,5,go,36864,173612,100000512,1448790152,221395076082124221,221395076082124221,3172269995,4700148741,3172271168,1447436075,1447436075,true
r05-o08-go-262144,5,go,262144,9766,40001536,684483287,86445885965269521,86445885965269521,1497575712,1880134977,1497576058,683656621,683656621,true
