round,sample_id,variant,implementation,value_type,footprint_bytes,passes,shuffle_key
10,r10-o184-clangpp-scalar-float-8388608,clangpp,scalar,float,8388608,256,1414509488
10,r10-o185-rust_unroll-u2-float-1048576,rust_unroll,u2,float,1048576,2048,1415710856
10,r10-o186-cpp_unroll-u8-float-262144,cpp_unroll,u8,float,262144,8192,1418883023
10,r10-o187-cpp-avx2-double-32768,cpp,avx2,double,32768,65536,1437122146
10,r10-o188-cpp-avx2-int-1048576,cpp,avx2,int,1048576,2048,1465318653
10,r10-o189-c-avx2-string16-8388608,c,avx2,string16,8388608,256,1466844474
10,r10-o190-cpp_native-scalar-double-67108864,cpp_native,scalar,double,67108864,32,1478690902
10,r10-o191-cpp-scalar-short-32768,cpp,scalar,short,32768,65536,1495115482
10,r10-o192-clangpp-scalar-short-67108864,clangpp,scalar,short,67108864,32,1495505004
10,r10-o193-rust-avx2-double-1048576,rust,avx2,double,1048576,2048,1507833039
10,r10-o194-c-avx2-double-8388608,c,avx2,double,8388608,256,1509522609
10,r10-o195-rust_unroll-u2-double-32768,rust_unroll,u2,double,32768,65536,1511066426
10,r10-o196-cpp-scalar-int-8388608,cpp,scalar,int,8388608,256,1518747005
10,r10-o197-cpp-scalar-double-262144,cpp,scalar,double,262144,8192,1519765183
10,r10-o198-rust_unroll-u1-float-67108864,rust_unroll,u1,float,67108864,32,1520303693
10,r10-o199-cpp-scalar-float-262144,cpp,scalar,float,262144,8192,1535399307
10,r10-o200-rust-scalar-double-8388608,rust,scalar,double,8388608,256,1537302330
10,r10-o201-c-scalar-string16-1048576,c,scalar,string16,1048576,2048,1542139810
10,r10-o202-go-scalar-string16-1048576,go,scalar,string16,1048576,2048,1547426507
10,r10-o203-c-scalar-short-67108864,c,scalar,short,67108864,32,1547802535
10,r10-o204-rust-avx2-float-8388608,rust,avx2,float,8388608,256,1574833058
10,r10-o205-cpp-scalar-string16-1048576,cpp,scalar,string16,1048576,2048,1576235060
10,r10-o206-cpp_unroll-u8-double-1048576,cpp_unroll,u8,double,1048576,2048,1623724106
10,r10-o207-c-scalar-float-1048576,c,scalar,float,1048576,2048,1627446591
10,r10-o208-go-scalar-string16-67108864,go,scalar,string16,67108864,32,1631578703
10,r10-o209-rust-scalar-int-67108864,rust,scalar,int,67108864,32,1645374877
10,r10-o210-rust_unroll-u1-float-262144,rust_unroll,u1,float,262144,8192,1650588741
10,r10-o211-cpp_native-scalar-short-1048576,cpp_native,scalar,short,1048576,2048,1676435695
10,r10-o212-rust-scalar-string16-67108864,rust,scalar,string16,67108864,32,1677017347
10,r10-o213-rust-avx2-string16-1048576,rust,avx2,string16,1048576,2048,1677086192
10,r10-o214-c-scalar-int-1048576,c,scalar,int,1048576,2048,1694734936
10,r10-o215-cpp-avx2-double-1048576,cpp,avx2,double,1048576,2048,1702365219
10,r10-o216-rust-scalar-short-67108864,rust,scalar,short,67108864,32,1714420947
10,r10-o217-cpp_unroll-u2-double-32768,cpp_unroll,u2,double,32768,65536,1716833075
10,r10-o218-rust_unroll-u8-double-67108864,rust_unroll,u8,double,67108864,32,1718744053
10,r10-o219-go-scalar-double-32768,go,scalar,double,32768,65536,1722086333
10,r10-o220-cpp_native-scalar-short-8388608,cpp_native,scalar,short,8388608,256,1748647091
10,r10-o221-cpp-avx2-string16-262144,cpp,avx2,string16,262144,8192,1755497982
10,r10-o222-cpp_native-scalar-short-262144,cpp_native,scalar,short,262144,8192,1756646190
10,r10-o223-cpp_native-scalar-float-262144,cpp_native,scalar,float,262144,8192,1769357323
10,r10-o224-rust_unroll-u1-float-1048576,rust_unroll,u1,float,1048576,2048,1778329464
10,r10-o225-rust-scalar-string16-1048576,rust,scalar,string16,1048576,2048,1781259217
10,r10-o226-rust_unroll-u2-double-67108864,rust_unroll,u2,double,67108864,32,1785577707
10,r10-o227-rust-scalar-float-67108864,rust,scalar,float,67108864,32,1788757705
10,r10-o228-clangpp-scalar-short-32768,clangpp,scalar,short,32768,65536,1793934886
10,r10-o229-cpp-avx2-int-67108864,cpp,avx2,int,67108864,32,1804373931
10,r10-o230-rust-scalar-int-262144,rust,scalar,int,262144,8192,1805920866
10,r10-o231-go-scalar-int-262144,go,scalar,int,262144,8192,1818004598
10,r10-o232-rust_unroll-u8-float-67108864,rust_unroll,u8,float,67108864,32,1828456808
10,r10-o233-go-scalar-float-262144,go,scalar,float,262144,8192,1836113013
10,r10-o234-cpp_unroll-u2-double-262144,cpp_unroll,u2,double,262144,8192,1855425595
10,r10-o235-go-scalar-short-32768,go,scalar,short,32768,65536,1859254179
10,r10-o236-cpp_unroll-u2-float-262144,cpp_unroll,u2,float,262144,8192,1864808219
10,r10-o237-cpp-avx2-string16-8388608,cpp,avx2,string16,8388608,256,1881004784
10,r10-o238-clangpp-scalar-float-1048576,clangpp,scalar,float,1048576,2048,1887524667
10,r10-o239-cpp_unroll-u1-double-1048576,cpp_unroll,u1,double,1048576,2048,1891907097
10,r10-o240-rust-avx2-string16-32768,rust,avx2,string16,32768,65536,1908283372
10,r10-o241-c-avx2-short-8388608,c,avx2,short,8388608,256,1915001277
10,r10-o242-cpp_unroll-u1-float-32768,cpp_unroll,u1,float,32768,65536,1935027062
10,r10-o243-clangpp-scalar-string16-32768,clangpp,scalar,string16,32768,65536,1939957988
10,r10-o244-cpp-avx2-short-32768,cpp,avx2,short,32768,65536,1943133677
10,r10-o245-cpp-avx2-double-67108864,cpp,avx2,double,67108864,32,1950474785
10,r10-o246-cpp_unroll-u2-float-67108864,cpp_unroll,u2,float,67108864,32,1960617874
10,r10-o247-clangpp-scalar-int-67108864,clangpp,scalar,int,67108864,32,1961353513
10,r10-o248-c-scalar-double-32768,c,scalar,double,32768,65536,1962518635
10,r10-o249-clangpp-scalar-double-32768,clangpp,scalar,double,32768,65536,1974555103
10,r10-o250-clangpp-scalar-double-262144,clangpp,scalar,double,262144,8192,1982672112
10,r10-o251-cpp_native-scalar-float-67108864,cpp_native,scalar,float,67108864,32,1983205333
10,r10-o252-cpp-avx2-string16-32768,cpp,avx2,string16,32768,65536,1983536987
10,r10-o253-cpp_unroll-u1-float-67108864,cpp_unroll,u1,float,67108864,32,1986620491
10,r10-o254-go-scalar-double-8388608,go,scalar,double,8388608,256,1999454044
10,r10-o255-cpp-avx2-float-32768,cpp,avx2,float,32768,65536,2007480167
10,r10-o256-rust_unroll-u1-double-32768,rust_unroll,u1,double,32768,65536,2008170915
10,r10-o257-c-avx2-short-1048576,c,avx2,short,1048576,2048,2016817368
10,r10-o258-cpp_native-scalar-int-8388608,cpp_native,scalar,int,8388608,256,2019268879
10,r10-o259-go-scalar-short-67108864,go,scalar,short,67108864,32,2031057199
10,r10-o260-go-scalar-double-262144,go,scalar,double,262144,8192,2032372167
10,r10-o261-c-avx2-double-67108864,c,avx2,double,67108864,32,2045716329
10,r10-o262-clangpp-scalar-short-262144,clangpp,scalar,short,262144,8192,2047784125
10,r10-o263-go-scalar-string16-8388608,go,scalar,string16,8388608,256,2048709443
10,r10-o264-clangpp-scalar-string16-1048576,clangpp,scalar,string16,1048576,2048,2051090906
10,r10-o265-cpp_native-scalar-double-8388608,cpp_native,scalar,double,8388608,256,2055201534
10,r10-o266-cpp-scalar-int-1048576,cpp,scalar,int,1048576,2048,2056581494
10,r10-o267-clangpp-scalar-short-1048576,clangpp,scalar,short,1048576,2048,2062710112
10,r10-o268-cpp_native-scalar-double-262144,cpp_native,scalar,double,262144,8192,2064093681
10,r10-o269-clangpp-scalar-int-1048576,clangpp,scalar,int,1048576,2048,2069328682
10,r10-o270-c-scalar-short-32768,c,scalar,short,32768,65536,2070890663
10,r10-o271-c-scalar-string16-67108864,c,scalar,string16,67108864,32,2074412312
10,r10-o272-cpp_unroll-u8-double-8388608,cpp_unroll,u8,double,8388608,256,2075656167
10,r10-o273-c-avx2-double-32768,c,avx2,double,32768,65536,2082490041
10,r10-o274-cpp-avx2-string16-1048576,cpp,avx2,string16,1048576,2048,2085862149
10,r10-o275-rust-scalar-short-32768,rust,scalar,short,32768,65536,2091116438
10,r10-o276-rust-avx2-double-8388608,rust,avx2,double,8388608,256,2092861445
10,r10-o277-cpp_native-scalar-short-67108864,cpp_native,scalar,short,67108864,32,2098984326
10,r10-o278-rust-scalar-short-262144,rust,scalar,short,262144,8192,2107718757
10,r10-o279-c-scalar-short-1048576,c,scalar,short,1048576,2048,2111560534
10,r10-o280-rust-avx2-short-262144,rust,avx2,short,262144,8192,2118081001
10,r10-o281-c-scalar-float-32768,c,scalar,float,32768,65536,2119026743
10,r10-o282-go-scalar-int-1048576,go,scalar,int,1048576,2048,2128199050
10,r10-o283-cpp_native-scalar-int-67108864,cpp_native,scalar,int,67108864,32,2140288173
10,r10-o284-rust-avx2-float-67108864,rust,avx2,float,67108864,32,2140406212
10,r10-o285-rust-avx2-short-8388608,rust,avx2,short,8388608,256,2146025536
11,r11-o001-go-scalar-float-32768,go,scalar,float,32768,65536,0020521339
11,r11-o002-go-scalar-string16-67108864,go,scalar,string16,67108864,32,0024251409
11,r11-o003-cpp_unroll-u1-float-8388608,cpp_unroll,u1,float,8388608,256,0044246537
11,r11-o004-c-avx2-double-8388608,c,avx2,double,8388608,256,0060603261
11,r11-o005-rust_unroll-u8-double-262144,rust_unroll,u8,double,262144,8192,0060805230
11,r11-o006-cpp_native-scalar-string16-8388608,cpp_native,scalar,string16,8388608,256,0070961868
11,r11-o007-rust-scalar-double-67108864,rust,scalar,double,67108864,32,0076591688
11,r11-o008-c-scalar-short-1048576,c,scalar,short,1048576,2048,0086488368
11,r11-o009-cpp-scalar-double-8388608,cpp,scalar,double,8388608,256,0092123717
11,r11-o010-cpp-avx2-short-32768,cpp,avx2,short,32768,65536,0104752784
11,r11-o011-cpp-avx2-string16-262144,cpp,avx2,string16,262144,8192,0123429336
11,r11-o012-rust-scalar-float-8388608,rust,scalar,float,8388608,256,0126325940
11,r11-o013-c-scalar-double-32768,c,scalar,double,32768,65536,0140082505
11,r11-o014-rust-avx2-float-32768,rust,avx2,float,32768,65536,0147217172
11,r11-o015-rust-scalar-short-262144,rust,scalar,short,262144,8192,0151673783
11,r11-o016-cpp_native-scalar-string16-67108864,cpp_native,scalar,string16,67108864,32,0163913263
11,r11-o017-c-avx2-string16-1048576,c,avx2,string16,1048576,2048,0170101051
11,r11-o018-c-scalar-short-8388608,c,scalar,short,8388608,256,0171801960
11,r11-o019-cpp_native-scalar-float-32768,cpp_native,scalar,float,32768,65536,0178182174
11,r11-o020-rust_unroll-u1-double-32768,rust_unroll,u1,double,32768,65536,0178348105
11,r11-o021-cpp_native-scalar-int-1048576,cpp_native,scalar,int,1048576,2048,0180748203
11,r11-o022-c-avx2-float-1048576,c,avx2,float,1048576,2048,0185320835
11,r11-o023-cpp_native-scalar-double-32768,cpp_native,scalar,double,32768,65536,0187789348
11,r11-o024-c-scalar-float-32768,c,scalar,float,32768,65536,0188736363
11,r11-o025-rust-avx2-short-262144,rust,avx2,short,262144,8192,0202166662
11,r11-o026-rust-scalar-float-32768,rust,scalar,float,32768,65536,0208520590
11,r11-o027-clangpp-scalar-int-262144,clangpp,scalar,int,262144,8192,0227410319
11,r11-o028-cpp-avx2-float-262144,cpp,avx2,float,262144,8192,0231709455
11,r11-o029-rust-scalar-float-262144,rust,scalar,float,262144,8192,0241546401
11,r11-o030-cpp-scalar-int-262144,cpp,scalar,int,262144,8192,0244136891
11,r11-o031-clangpp-scalar-short-1048576,clangpp,scalar,short,1048576,2048,0250307253
11,r11-o032-cpp_native-scalar-double-262144,cpp_native,scalar,double,262144,8192,0251143321
11,r11-o033-clangpp-scalar-float-67108864,clangpp,scalar,float,67108864,32,0253271010
11,r11-o034-rust-scalar-string16-32768,rust,scalar,string16,32768,65536,0261176224
11,r11-o035-rust-avx2-double-67108864,rust,avx2,double,67108864,32,0264295641
11,r11-o036-rust-avx2-double-1048576,rust,avx2,double,1048576,2048,0267273251
11,r11-o037-cpp-avx2-string16-32768,cpp,avx2,string16,32768,65536,0295047440
11,r11-o038-rust-avx2-float-262144,rust,avx2,float,262144,8192,0296721689
11,r11-o039-cpp-avx2-int-1048576,cpp,avx2,int,1048576,2048,0318163216
11,r11-o040-cpp_unroll-u8-double-8388608,cpp_unroll,u8,double,8388608,256,0332294379
11,r11-o041-cpp-avx2-double-8388608,cpp,avx2,double,8388608,256,0336679378
11,r11-o042-cpp-avx2-int-32768,cpp,avx2,int,32768,65536,0355846932
11,r11-o043-clangpp-scalar-double-32768,clangpp,scalar,double,32768,65536,0355930078
11,r11-o044-cpp_native-scalar-float-262144,cpp_native,scalar,float,262144,8192,0359714919
11,r11-o045-rust_unroll-u1-double-1048576,rust_unroll,u1,double,1048576,2048,0361314098
11,r11-o046-rust_unroll-u2-double-32768,rust_unroll,u2,double,32768,65536,0365529250
11,r11-o047-clangpp-scalar-short-262144,clangpp,scalar,short,262144,8192,0374372298
11,r11-o048-c-scalar-double-67108864,c,scalar,double,67108864,32,0384308458
11,r11-o049-cpp_native-scalar-double-1048576,cpp_native,scalar,double,1048576,2048,0394060676
11,r11-o050-cpp-scalar-string16-32768,cpp,scalar,string16,32768,65536,0399605816
11,r11-o051-cpp-scalar-short-262144,cpp,scalar,short,262144,8192,0401439013
11,r11-o052-c-scalar-float-1048576,c,scalar,float,1048576,2048,0404423617
11,r11-o053-rust_unroll-u2-float-262144,rust_unroll,u2,float,262144,8192,0406575745
11,r11-o054-cpp_unroll-u8-float-8388608,cpp_unroll,u8,float,8388608,256,0422089650
11,r11-o055-clangpp-scalar-string16-262144,clangpp,scalar,string16,262144,8192,0429476760
11,r11-o056-rust-avx2-string16-1048576,rust,avx2,string16,1048576,2048,0445278737
11,r11-o057-c-avx2-int-8388608,c,avx2,int,8388608,256,0485043867
11,r11-o058-cpp-scalar-string16-1048576,cpp,scalar,string16,1048576,2048,0486323637
11,r11-o059-rust_unroll-u8-float-32768,rust_unroll,u8,float,32768,65536,0488107772
11,r11-o060-cpp-avx2-double-262144,cpp,avx2,double,262144,8192,0492792723
11,r11-o061-c-scalar-int-262144,c,scalar,int,262144,8192,0496174811
11,r11-o062-c-avx2-double-67108864,c,avx2,double,67108864,32,0507284517
11,r11-o063-clangpp-scalar-short-32768,clangpp,scalar,short,32768,65536,0507572151
11,r11-o064-rust-scalar-short-8388608,rust,scalar,short,8388608,256,0513995831
11,r11-o065-rust-avx2-string16-32768,rust,avx2,string16,32768,65536,0514697479
11,r11-o066-c-avx2-short-262144,c,avx2,short,262144,8192,0525357828
11,r11-o067-clangpp-scalar-double-1048576,clangpp,scalar,double,1048576,2048,0550126850
11,r11-o068-go-scalar-double-1048576,go,scalar,double,1048576,2048,0567029463
11,r11-o069-cpp_unroll-u2-double-262144,cpp_unroll,u2,double,262144,8192,0573022263
11,r11-o070-go-scalar-float-67108864,go,scalar,float,67108864,32,0586446064
11,r11-o071-cpp_native-scalar-short-1048576,cpp_native,scalar,short,1048576,2048,0588920527
11,r11-o072-go-scalar-float-262144,go,scalar,float,262144,8192,0595593602
11,r11-o073-cpp-avx2-double-32768,cpp,avx2,double,32768,65536,0602823563
11,r11-o074-go-scalar-double-262144,go,scalar,double,262144,8192,0605405409
11,r11-o075-c-scalar-int-67108864,c,scalar,int,67108864,32,0617889841
11,r11-o076-rust-avx2-short-1048576,rust,avx2,short,1048576,2048,0621249434
11,r11-o077-c-scalar-string16-1048576,c,scalar,string16,1048576,2048,0621453742
11,r11-o078-cpp_unroll-u8-double-67108864,cpp_unroll,u8,double,67108864,32,0626609266
11,r11-o079-rust_unroll-u8-float-1048576,rust_unroll,u8,float,1048576,2048,0642379615
11,r11-o080-cpp_unroll-u2-float-262144,cpp_unroll,u2,float,262144,8192,0646872592
11,r11-o081-rust-avx2-int-8388608,rust,avx2,int,8388608,256,0655508146
11,r11-o082-clangpp-scalar-float-32768,clangpp,scalar,float,32768,65536,0671366337
11,r11-o083-rust-scalar-short-1048576,rust,scalar,short,1048576,2048,0673426570
11,r11-o084-cpp-scalar-string16-262144,cpp,scalar,string16,262144,8192,0674226782
11,r11-o085-rust-scalar-short-32768,rust,scalar,short,32768,65536,0682895023
11,r11-o086-c-scalar-short-32768,c,scalar,short,32768,65536,0683813281
11,r11-o087-cpp_unroll-u8-double-1048576,cpp_unroll,u8,double,1048576,2048,0686813715
11,r11-o088-cpp_native-scalar-int-262144,cpp_native,scalar,int,262144,8192,0721867175
11,r11-o089-rust-avx2-string16-262144,rust,avx2,string16,262144,8192,0723696666
11,r11-o090-c-scalar-double-8388608,c,scalar,double,8388608,256,0732593017
11,r11-o091-rust_unroll-u2-double-262144,rust_unroll,u2,double,262144,8192,0736782998
11,r11-o092-cpp-scalar-short-67108864,cpp,scalar,short,67108864,32,0737881306
11,r11-o093-cpp-avx2-float-1048576,cpp,avx2,float,1048576,2048,0752268729
11,r11-o094-cpp_unroll-u1-float-262144,cpp_unroll,u1,float,262144,8192,0753870148
11,r11-o095-cpp_unroll-u2-double-1048576,cpp_unroll,u2,double,1048576,2048,0768283913
11,r11-o096-rust-avx2-short-32768,rust,avx2,short,32768,65536,0771961186
11,r11-o097-rust_unroll-u2-float-8388608,rust_unroll,u2,float,8388608,256,0772424773
11,r11-o098-cpp_unroll-u2-float-1048576,cpp_unroll,u2,float,1048576,2048,0774661052
11,r11-o099-rust_unroll-u2-double-1048576,rust_unroll,u2,double,1048576,2048,0775418491
11,r11-o100-rust-scalar-int-8388608,rust,scalar,int,8388608,256,0778473589
11,r11-o101-cpp-scalar-float-262144,cpp,scalar,float,262144,8192,0779561433
11,r11-o102-rust_unroll-u8-float-8388608,rust_unroll,u8,float,8388608,256,0790016632
11,r11-o103-cpp_unroll-u8-float-1048576,cpp_unroll,u8,float,1048576,2048,0809869578
11,r11-o104-cpp_native-scalar-int-67108864,cpp_native,scalar,int,67108864,32,0814700268
11,r11-o105-cpp_unroll-u2-double-32768,cpp_unroll,u2,double,32768,65536,0818859295
11,r11-o106-c-scalar-int-8388608,c,scalar,int,8388608,256,0821707461
11,r11-o107-clangpp-scalar-int-8388608,clangpp,scalar,int,8388608,256,0826935654
11,r11-o108-clangpp-scalar-short-8388608,clangpp,scalar,short,8388608,256,0838411541
11,r11-o109-cpp_native-scalar-double-67108864,cpp_native,scalar,double,67108864,32,0840564976
11,r11-o110-clangpp-scalar-double-67108864,clangpp,scalar,double,67108864,32,0848454349
11,r11-o111-cpp_unroll-u1-double-67108864,cpp_unroll,u1,double,67108864,32,0856234367
11,r11-o112-rust_unroll-u2-double-67108864,rust_unroll,u2,double,67108864,32,0860878603
11,r11-o113-c-scalar-float-262144,c,scalar,float,262144,8192,0867347799
11,r11-o114-rust-avx2-short-8388608,rust,avx2,short,8388608,256,0869781906
11,r11-o115-cpp_unroll-u2-float-32768,cpp_unroll,u2,float,32768,65536,0874515401
11,r11-o116-c-avx2-double-262144,c,avx2,double,262144,8192,0881106869
11,r11-o117-c-avx2-short-32768,c,avx2,short,32768,65536,0915797813
11,r11-o118-clangpp-scalar-string16-32768,clangpp,scalar,string16,32768,65536,0927362725
11,r11-o119-cpp_unroll-u2-double-8388608,cpp_unroll,u2,double,8388608,256,0937664380
11,r11-o120-cpp-avx2-string16-1048576,cpp,avx2,string16,1048576,2048,0937841278
11,r11-o121-cpp-avx2-float-67108864,cpp,avx2,float,67108864,32,0946887782
11,r11-o122-go-scalar-string16-8388608,go,scalar,string16,8388608,256,0948708604
11,r11-o123-cpp_unroll-u1-float-1048576,cpp_unroll,u1,float,1048576,2048,0955515693
11,r11-o124-cpp-avx2-float-8388608,cpp,avx2,float,8388608,256,0962830436
11,r11-o125-go-scalar-int-8388608,go,scalar,int,8388608,256,0968973407
11,r11-o126-rust-scalar-double-8388608,rust,scalar,double,8388608,256,0977582446
11,r11-o127-cpp-scalar-int-67108864,cpp,scalar,int,67108864,32,0981280741
11,r11-o128-cpp-scalar-short-8388608,cpp,scalar,short,8388608,256,0981689048
11,r11-o129-go-scalar-string16-32768,go,scalar,string16,32768,65536,0983039786
11,r11-o130-cpp_unroll-u1-double-8388608,cpp_unroll,u1,double,8388608,256,0987474949
11,r11-o131-c-avx2-double-32768,c,avx2,double,32768,65536,0989833332
11,r11-o132-c-avx2-double-1048576,c,avx2,double,1048576,2048,0996044664
11,r11-o133-rust-scalar-float-1048576,rust,scalar,float,1048576,2048,0997603108
11,r11-o134-rust-avx2-int-67108864,rust,avx2,int,67108864,32,1009660668
11,r11-o135-c-avx2-float-67108864,c,avx2,float,67108864,32,1025136242
11,r11-o136-rust_unroll-u8-double-67108864,rust_unroll,u8,double,67108864,32,1025261979
11,r11-o137-rust-scalar-int-67108864,rust,scalar,int,67108864,32,1029759413
11,r11-o138-c-avx2-int-262144,c,avx2,int,262144,8192,1033176912
11,r11-o139-c-scalar-double-1048576,c,scalar,double,1048576,2048,1035741944
11,r11-o140-cpp-avx2-int-67108864,cpp,avx2,int,67108864,32,1039057045
11,r11-o141-go-scalar-double-32768,go,scalar,double,32768,65536,1079248642
11,r11-o142-cpp_unroll-u2-float-67108864,cpp_unroll,u2,float,67108864,32,1090129366
11,r11-o143-go-scalar-short-262144,go,scalar,short,262144,8192,1092083618
11,r11-o144-rust_unroll-u2-float-67108864,rust_unroll,u2,float,67108864,32,1105138269
