sample_id,event,value,unit,time_enabled,time_running
r02-o019-cpp_unroll-u8-float-67108864,ref-cycles,1639700150,count,747079735,747079735
r02-o020-c-scalar-short-8388608,cycles,1464962201,count,667491923,667491923
r02-o020-c-scalar-short-8388608,instructions,4294968879,count,667491923,667491923
r02-o020-c-scalar-short-8388608,ref-cycles,1464962180,count,667491923,667491923
r02-o021-rust_unroll-u2-float-1048576,cycles,1610880568,count,733968730,733968730
r02-o021-rust_unroll-u2-float-1048576,instructions,3221246232,count,733968730,733968730
r02-o021-rust_unroll-u2-float-1048576,ref-cycles,1610880590,count,733968730,733968730
r02-o022-cpp_native-scalar-double-67108864,cycles,853063503,count,388689944,388689944
r02-o022-cpp_native-scalar-double-67108864,instructions,671089233,count,388689944,388689944
r02-o022-cpp_native-scalar-double-67108864,ref-cycles,853063486,count,388689944,388689944
r02-o023-rust_unroll-u2-float-32768,cycles,1611725027,count,734351815,734351815
r02-o023-rust_unroll-u2-float-32768,instructions,3221881112,count,734351815,734351815
r02-o023-rust_unroll-u2-float-32768,ref-cycles,1611725038,count,734351815,734351815
r02-o024-clangpp-scalar-short-8388608,cycles,1148428834,count,523281148,523281148
r02-o024-clangpp-scalar-short-8388608,instructions,1476398447,count,523281148,523281148
r02-o024-clangpp-scalar-short-8388608,ref-cycles,1148428842,count,523281148,523281148
r02-o025-cpp-scalar-int-1048576,cycles,698776138,count,318389393,318389393
r02-o025-cpp-scalar-int-1048576,instructions,2147494217,count,318389393,318389393
r02-o025-cpp-scalar-int-1048576,ref-cycles,698776166,count,318389393,318389393
r02-o026-rust_unroll-u1-float-32768,cycles,1610898387,count,733976565,733976565
r02-o026-rust_unroll-u1-float-32768,instructions,2147811616,count,733976565,733976565
r02-o026-rust_unroll-u1-float-32768,ref-cycles,1610898388,count,733976565,733976565
r02-o027-cpp_native-scalar-float-262144,cycles,1610711020,count,733864690,733864690
r02-o027-cpp_native-scalar-float-262144,instructions,1342259473,count,733864690,733864690
r02-o027-cpp_native-scalar-float-262144,ref-cycles,1610710992,count,733864690,733864690
r02-o028-rust-avx2-string16-32768,cycles,139282619,count,63482599,63482599
r02-o028-rust-avx2-string16-32768,instructions,538181912,count,63482599,63482599
r02-o028-rust-avx2-string16-32768,ref-cycles,139282616,count,63482599,63482599
r02-o029-go-scalar-int-8388608,cycles,896129962,count,409881603,409881603
r02-o029-go-scalar-int-8388608,instructions,2684791229,count,409881603,409881603
r02-o029-go-scalar-int-8388608,ref-cycles,896129806,count,409881603,409881603
r02-o030-cpp-avx2-float-67108864,cycles,359935709,count,164026776,164026776
r02-o030-cpp-avx2-float-67108864,instructions,268437351,count,164026776,164026776
r02-o030-cpp-avx2-float-67108864,ref-cycles,359935708,count,164026776,164026776
r02-o031-rust-avx2-float-67108864,cycles,363334857,count,165575223,165575223
r02-o031-rust-avx2-float-67108864,instructions,402654264,count,165575223,165575223
r02-o031-rust-avx2-float-67108864,ref-cycles,363334862,count,165575223,165575223
r02-o032-c-scalar-string16-8388608,cycles,2087530207,count,951134378,951134378
r02-o032-c-scalar-string16-8388608,instructions,4831840640,count,951134378,951134378
r02-o032-c-scalar-string16-8388608,ref-cycles,2087530236,count,951134378,951134378
r02-o033-c-avx2-double-8388608,cycles,305324537,count,139146284,139146284
r02-o033-c-avx2-double-8388608,instructions,268441217,count,139146284,139146284
r02-o033-c-avx2-double-8388608,ref-cycles,305324536,count,139146284,139146284
r02-o034-clangpp-scalar-int-32768,cycles,537772240,count,245059568,245059568
r02-o034-clangpp-scalar-int-32768,instructions,738788489,count,245059568,245059568
r02-o034-clangpp-scalar-int-32768,ref-cycles,537772246,count,245059568,245059568
r02-o035-rust_unroll-u8-float-67108864,cycles,1664448101,count,758352271,758352271
r02-o035-rust_unroll-u8-float-67108864,instructions,2415919672,count,758352271,758352271
r02-o035-rust_unroll-u8-float-67108864,ref-cycles,1664448060,count,758352271,758352271
r02-o036-c-avx2-short-262144,cycles,123311600,count,56229405,56229405
r02-o036-c-avx2-short-262144,instructions,268788088,count,56229405,56229405
r02-o036-c-avx2-short-262144,ref-cycles,123311628,count,56229405,56229405
r02-o037-rust-avx2-float-262144,cycles,221542181,count,100966668,100966668
r02-o037-rust-avx2-float-262144,instructions,402858264,count,100966668,100966668
r02-o037-rust-avx2-float-262144,ref-cycles,221542178,count,100966668,100966668
r02-o038-rust-avx2-float-1048576,cycles,224111778,count,102138931,102138931
r02-o038-rust-avx2-float-1048576,instructions,402704664,count,102138931,102138931
r02-o038-rust-avx2-float-1048576,ref-cycles,224111800,count,102138931,102138931
r02-o039-rust-avx2-short-262144,cycles,162249655,count,73945619,73945619
r02-o039-rust-avx2-short-262144,instructions,403005720,count,73945619,73945619
r02-o039-rust-avx2-short-262144,ref-cycles,162249648,count,73945619,73945619
r02-o040-rust-scalar-float-67108864,cycles,1680964579,count,765905965,765905965
r02-o040-rust-scalar-float-67108864,instructions,2147484094,count,765905965,765905965
r02-o040-rust-scalar-float-67108864,ref-cycles,1680964582,count,765905965,765905965
r02-o041-cpp_native-scalar-double-32768,cycles,805740122,count,367121842,367121842
r02-o041-cpp_native-scalar-double-32768,instructions,671744273,count,367121842,367121842
r02-o041-cpp_native-scalar-double-32768,ref-cycles,805740122,count,367121842,367121842
r02-o042-c-scalar-short-32768,cycles,1368776388,count,623664456,623664456
r02-o042-c-scalar-short-32768,instructions,4295295279,count,623664456,623664456
r02-o042-c-scalar-short-32768,ref-cycles,1368776354,count,623664456,623664456
r02-o043-clangpp-scalar-float-262144,cycles,1610662858,count,733842803,733842803
r02-o043-clangpp-scalar-float-262144,instructions,738272417,count,733842803,733842803
r02-o043-clangpp-scalar-float-262144,ref-cycles,1610662856,count,733842803,733842803
r02-o044-cpp-scalar-float-8388608,cycles,1664276988,count,758299403,758299403
r02-o044-cpp-scalar-float-8388608,instructions,2147485798,count,758299403,758299403
r02-o044-cpp-scalar-float-8388608,ref-cycles,1664277010,count,758299403,758299403
r02-o045-cpp_unroll-u2-double-32768,cycles,805343253,count,366963068,366963068
r02-o045-cpp_unroll-u2-double-32768,instructions,671678750,count,366963068,366963068
r02-o045-cpp_unroll-u2-double-32768,ref-cycles,805343264,count,366963068,366963068
r02-o046-rust_unroll-u2-double-262144,cycles,805378560,count,366955643,366955643
r02-o046-rust_unroll-u2-double-262144,instructions,1610694933,count,366955643,366955643
r02-o046-rust_unroll-u2-double-262144,ref-cycles,805378552,count,366955643,366955643
r02-o047-cpp_unroll-u2-float-8388608,cycles,1671480470,count,761585257,761585257
r02-o047-cpp_unroll-u2-float-8388608,instructions,1610615572,count,761585257,761585257
r02-o047-cpp_unroll-u2-float-8388608,ref-cycles,1671480492,count,761585257,761585257
r02-o048-c-scalar-string16-1048576,cycles,2018437868,count,919651513,919651513
r02-o048-c-scalar-string16-1048576,instructions,4831854976,count,919651513,919651513
r02-o048-c-scalar-string16-1048576,ref-cycles,2018437872,count,919651513,919651513
r02-o049-cpp_unroll-u2-float-67108864,cycles,1679829597,count,765363579,765363579
r02-o049-cpp_unroll-u2-float-67108864,instructions,1610613330,count,765363579,765363579
r02-o049-cpp_unroll-u2-float-67108864,ref-cycles,1679829580,count,765363579,765363579
r02-o050-rust-scalar-string16-262144,cycles,1466785088,count,668316265,668316265
r02-o050-rust-scalar-string16-262144,instructions,4697686295,count,668316265,668316265
r02-o050-rust-scalar-string16-262144,ref-cycles,1466785100,count,668316265,668316265
r02-o051-rust_unroll-u1-double-8388608,cycles,871615857,count,397164965,397164965
r02-o051-rust_unroll-u1-double-8388608,instructions,1073743390,count,397164965,397164965
r02-o051-rust_unroll-u1-double-8388608,ref-cycles,871615910,count,397164965,397164965
r02-o052-clangpp-scalar-int-262144,cycles,538733682,count,245473482,245473482
r02-o052-clangpp-scalar-int-262144,instructions,738272391,count,245473482,245473482
r02-o052-clangpp-scalar-int-262144,ref-cycles,538733690,count,245473482,245473482
r02-o053-rust-avx2-float-8388608,cycles,291803305,count,132983127,132983127
r02-o053-rust-avx2-float-8388608,instructions,402659864,count,132983127,132983127
r02-o053-rust-avx2-float-8388608,ref-cycles,291803314,count,132983127,132983127
r02-o054-cpp_native-scalar-string16-1048576,cycles,1478160688,count,673501595,673501595
r02-o054-cpp_native-scalar-string16-1048576,instructions,4697635089,count,673501595,673501595
r02-o054-cpp_native-scalar-string16-1048576,ref-cycles,1478160684,count,673501595,673501595
r02-o055-go-scalar-double-8388608,cycles,872863675,count,399146378,399146378
r02-o055-go-scalar-double-8388608,instructions,1342616859,count,399146378,399146378
r02-o055-go-scalar-double-8388608,ref-cycles,872863728,count,399146378,399146378
r02-o056-rust-scalar-double-67108864,cycles,880660466,count,401260279,401260279
r02-o056-rust-scalar-double-67108864,instructions,1073742267,count,401260279,401260279
r02-o056-rust-scalar-double-67108864,ref-cycles,880660462,count,401260279,401260279
r02-o057-rust_unroll-u2-float-67108864,cycles,1678416576,count,764741281,764741281
r02-o057-rust_unroll-u2-float-67108864,instructions,3221226072,count,764741281,764741281
r02-o057-rust_unroll-u2-float-67108864,ref-cycles,1678416564,count,764741281,764741281
r02-o058-c-avx2-int-1048576,cycles,168707841,count,76890226,76890226
r02-o058-c-avx2-int-1048576,instructions,268491121,count,76890226,76890226
r02-o058-c-avx2-int-1048576,ref-cycles,168707880,count,76890226,76890226
r02-o059-c-scalar-float-32768,cycles,1610807757,count,733930715,733930715
r02-o059-c-scalar-float-32768,instructions,2147942758,count,733930715,733930715
r02-o059-c-scalar-float-32768,ref-cycles,1610807748,count,733930715,733930715
r02-o060-cpp-scalar-double-1048576,cycles,805679807,count,367094472,367094472
r02-o060-cpp-scalar-double-1048576,instructions,1073756543,count,367094472,367094472
r02-o060-cpp-scalar-double-1048576,ref-cycles,805679798,count,367094472,367094472
r02-o061-clangpp-scalar-short-67108864,cycles,1173797727,count,534813207,534813207
r02-o061-clangpp-scalar-short-67108864,instructions,1476396429,count,534813207,534813207
r02-o061-clangpp-scalar-short-67108864,ref-cycles,1173797702,count,534813207,534813207
r02-o062-cpp-scalar-string16-8388608,cycles,2087194082,count,950979099,950979099
r02-o062-cpp-scalar-string16-8388608,instructions,4831840640,count,950979099,950979099
r02-o062-cpp-scalar-string16-8388608,ref-cycles,2087194076,count,950979099,950979099
r02-o063-c-scalar-float-67108864,cycles,1680201373,count,765557029,765557029
r02-o063-c-scalar-float-67108864,instructions,2147484230,count,765557029,765557029
r02-o063-c-scalar-float-67108864,ref-cycles,1680201380,count,765557029,765557029
r02-o064-clangpp-scalar-short-262144,cycles,1074584721,count,489607080,489607080
r02-o064-clangpp-scalar-short-262144,instructions,1476469869,count,489607080,489607080
r02-o064-clangpp-scalar-short-262144,ref-cycles,1074584742,count,489607080,489607080
r02-o065-c-scalar-double-262144,cycles,805409361,count,366996328,366996328
r02-o065-c-scalar-double-262144,instructions,1073799553,count,366996328,366996328
r02-o065-c-scalar-double-262144,ref-cycles,805409352,count,366996328,366996328
r02-o066-go-scalar-double-32768,cycles,805441999,count,367841969,367841969
r02-o066-go-scalar-double-32768,instructions,1342734680,count,367841969,367841969
r02-o066-go-scalar-double-32768,ref-cycles,805442814,count,367841969,367841969
r02-o067-go-scalar-int-67108864,cycles,927246687,count,423834789,423834789
r02-o067-go-scalar-int-67108864,instructions,2684389507,count,423834789,423834789
r02-o067-go-scalar-int-67108864,ref-cycles,927246716,count,423834789,423834789
r02-o068-rust-scalar-short-8388608,cycles,1451123081,count,661158925,661158925
r02-o068-rust-scalar-short-8388608,instructions,4294968860,count,661158925,661158925
r02-o068-rust-scalar-short-8388608,ref-cycles,1451123102,count,661158925,661158925
r02-o069-rust-avx2-int-1048576,cycles,187569167,count,85485290,85485290
r02-o069-rust-avx2-int-1048576,instructions,402708761,count,85485290,85485290
r02-o069-rust-avx2-int-1048576,ref-cycles,187569184,count,85485290,85485290
r02-o070-clangpp-scalar-double-67108864,cycles,855189475,count,389685201,389685201
r02-o070-clangpp-scalar-double-67108864,instructions,369100252,count,389685201,389685201
r02-o070-clangpp-scalar-double-67108864,ref-cycles,855189456,count,389685201,389685201
r02-o071-cpp-avx2-string16-32768,cycles,135907141,count,61945065,61945065
r02-o071-cpp-avx2-string16-32768,instructions,471269765,count,61945065,61945065
r02-o071-cpp-avx2-string16-32768,ref-cycles,135907134,count,61945065,61945065
r02-o072-c-scalar-int-1048576,cycles,698598189,count,318304925,318304925
r02-o072-c-scalar-int-1048576,instructions,2147494217,count,318304925,318304925
r02-o072-c-scalar-int-1048576,ref-cycles,698598186,count,318304925,318304925
r02-o073-go-scalar-float-8388608,cycles,1658415438,count,758776906,758776906
r02-o073-go-scalar-float-8388608,instructions,2684824331,count,758776906,758776906
r02-o073-go-scalar-float-8388608,ref-cycles,1658415946,count,758776906,758776906
r02-o074-rust-scalar-short-32768,cycles,1368944649,count,623744072,623744072
r02-o074-rust-scalar-short-32768,instructions,4295295262,count,623744072,623744072
r02-o074-rust-scalar-short-32768,ref-cycles,1368944632,count,623744072,623744072
r02-o075-cpp-scalar-int-8388608,cycles,767567907,count,349732694,349732694
r02-o075-cpp-scalar-int-8388608,instructions,2147485257,count,349732694,349732694
r02-o075-cpp-scalar-int-8388608,ref-cycles,767567900,count,349732694,349732694
r02-o076-go-scalar-string16-262144,cycles,4971273212,count,2269355043,2269355043
r02-o076-go-scalar-string16-262144,instructions,12616724949,count,2269355043,2269355043
r02-o076-go-scalar-string16-262144,ref-cycles,4971275188,count,2269355043,2269355043
r02-o077-cpp-scalar-double-262144,cycles,805454200,count,367020842,367020842
r02-o077-cpp-scalar-double-262144,instructions,1073799553,count,367020842,367020842
r02-o077-cpp-scalar-double-262144,ref-cycles,805454210,count,367020842,367020842
r02-o078-cpp_unroll-u1-double-262144,cycles,805414986,count,366973880,366973880
r02-o078-cpp_unroll-u1-double-262144,instructions,1073799441,count,366973880,366973880
r02-o078-cpp_unroll-u1-double-262144,ref-cycles,805415006,count,366973880,366973880
r02-o079-c-scalar-int-8388608,cycles,800132234,count,364572342,364572342
r02-o079-c-scalar-int-8388608,instructions,2147485257,count,364572342,364572342
r02-o079-c-scalar-int-8388608,ref-cycles,800132234,count,364572342,364572342
r02-o080-cpp-avx2-float-262144,cycles,204055845,count,93003534,93003534
r02-o080-cpp-avx2-float-262144,instructions,268829031,count,93003534,93003534
r02-o080-cpp-avx2-float-262144,ref-cycles,204055830,count,93003534,93003534
r02-o081-rust-avx2-double-262144,cycles,222708407,count,101502350,101502350
r02-o081-rust-avx2-double-262144,instructions,402792725,count,101502350,101502350
r02-o081-rust-avx2-double-262144,ref-cycles,222708442,count,101502350,101502350
r02-o082-go-scalar-short-67108864,cycles,1727551020,count,789648535,789648535
r02-o082-go-scalar-short-67108864,instructions,5368774088,count,789648535,789648535
r02-o082-go-scalar-short-67108864,ref-cycles,1727551188,count,789648535,789648535
r02-o083-c-avx2-short-32768,cycles,81535141,count,37175425,37175425
r02-o083-c-avx2-short-32768,instructions,271253878,count,37175425,37175425
r02-o083-c-avx2-short-32768,ref-cycles,81535124,count,37175425,37175425
r02-o084-cpp_unroll-u8-double-1048576,cycles,805453094,count,367019452,367019452
r02-o084-cpp_unroll-u8-double-1048576,instructions,369117470,count,367019452,367019452
r02-o084-cpp_unroll-u8-double-1048576,ref-cycles,805453088,count,367019452,367019452
r02-o085-cpp_native-scalar-double-8388608,cycles,840056294,count,382761615,382761615
