sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r06-o07-go-32768,6,go,32768,65536,33554432,27125523,33554432,33554432,57922763,235410504,57923184,26824514,26824514,true
r06-o08-cpp-8388608,6,cpp,8388608,256,33554432,109910767,33554432,33554432,241145398,134219294,241145366,109927162,109927162,1
r06-o09-go-6291456,6,go,6291456,342,33619968,95485278,50397184,50397184,206839763,235752696,206839798,95058643,95058643,true
r06-o10-cpp-36864,6,cpp,36864,58255,33554880,38582004,3284255168,3284255168,84687713,134511079,84687724,38607608,38607608,1
r06-o11-go-1048576,6,go,1048576,2048,33554432,76346971,33554432,33554432,165492631,234907503,165492558,75964225,75964225,true
r06-o12-go-536870912,6,go,536870912,4,33554432,155661775,33554432,33554432,340191823,234897714,340191852,155399895,155399895,true
r06-o13-c-8388608,6,c,8388608,256,33554432,113076575,33554432,33554432,248198511,134219280,248198500,113111298,113111298,1
r06-o14-rust-6291456,6,rust,6291456,342,33619968,109443441,50397184,50397184,240223114,134481102,240223148,109472932,109472932,1
r06-o15-c-32768,6,c,32768,65536,33554432,20540636,33554432,33554432,45088435,134545680,45088428,20566086,20566086,1
r06-o16-c-36864,6,c,36864,58255,33554880,38589375,3284255168,3284255168,84703786,134511067,84703784,38613735,38613735,1
r06-o17-c-6291456,6,c,6291456,342,33619968,109128351,50397184,50397184,239532440,134481854,239532436,109161538,109161538,1
r06-o18-rust-262144,6,rust,262144,8192,33554432,51545352,33554432,33554432,113141205,134240539,113141182,51571233,51571233,1
r06-o19-rust-36864,6,rust,36864,58255,33554880,38000950,3284255168,3284255168,83412428,134380013,83412428,38024835,38024835,1
r06-o20-cpp-6291456,6,cpp,6291456,342,33619968,109016295,50397184,50397184,239286510,134481866,239286498,109048191,109048191,1
r06-o21-rust-32768,6,rust,32768,65536,33554432,20300756,33554432,33554432,44561931,134398235,44561902,20325270,20325270,1
r06-o22-go-262144,6,go,262144,8192,33554432,62130521,33554432,33554432,134356769,234955055,134356838,61751945,61751945,true
r06-o23-rust-8388608,6,rust,8388608,256,33554432,127773847,33554432,33554432,280457787,134218715,280457760,127807865,127807865,1
r06-o24-c-536870912,6,c,536870912,4,33554432,157668313,33554432,33554432,346073656,134218020,346073640,157702534,157702534,1
r06-o25-c-1048576,6,c,1048576,2048,33554432,72369829,33554432,33554432,158849133,134228240,158849152,72395809,72395809,1
r06-o26-go-36864,6,go,36864,58255,33554880,40014253,3284255168,3284255168,86160851,235356813,86161262,39700907,39700907,true
r06-o27-cpp-32768,6,cpp,32768,65536,33554432,20445093,33554432,33554432,44878584,134545692,44878570,20470175,20470175,1
r06-o28-cpp-1048576,6,cpp,1048576,2048,33554432,72359485,33554432,33554432,158826465,134228252,158826448,72383701,72383701,1
r07-o01-cpp-1048576,7,cpp,1048576,2048,33554432,72396557,33554432,33554432,158908060,134228252,158908068,72422855,72422855,1
r07-o02-rust-1048576,7,rust,1048576,2048,33554432,72394107,33554432,33554432,158903005,134223643,158902986,72421897,72421897,1
r07-o03-go-8388608,7,go,8388608,256,33554432,113441466,33554432,33554432,247283239,235294300,247283234,113222105,113222105,true
r07-o04-c-1048576,7,c,1048576,2048,33554432,72369488,33554432,33554432,158848571,134228240,158848580,72396642,72396642,1
r07-o05-cpp-8388608,7,cpp,8388608,256,33554432,107906582,33554432,33554432,236849642,134219292,236849668,107937370,107937370,1
r07-o06-c-262144,7,c,262144,8192,33554432,52965596,33554432,33554432,116258645,134258960,116258648,52990941,52990941,1
r07-o07-cpp-32768,7,cpp,32768,65536,33554432,20344158,33554432,33554432,44657157,134545692,44657184,20367427,20367427,1
r07-o08-rust-536870912,7,rust,536870912,4,33554432,157572020,33554432,33554432,345862305,134218022,345862308,157606666,157606666,1
r07-o09-rust-8388608,7,rust,8388608,256,33554432,139379687,33554432,33554432,305931147,134218715,305931164,139412949,139412949,1
r07-o10-cpp-262144,7,cpp,262144,8192,33554432,51378445,33554432,33554432,112775045,134258972,112775036,51406009,51406009,1
r07-o11-cpp-36864,7,cpp,36864,58255,33554880,38593993,3284255168,3284255168,84714282,134511079,84714256,38621551,38621551,1
r07-o12-go-1048576,7,go,1048576,2048,33554432,76430883,33554432,33554432,165563729,234908383,165563904,76019776,76019776,true
r07-o13-go-536870912,7,go,536870912,4,33554432,155150706,33554432,33554432,339048691,234896954,339048622,154894410,154894410,true
r07-o14-go-6291456,7,go,6291456,342,33619968,93706654,50397184,50397184,204253660,235753672,204253698,93538408,93538408,true
r07-o15-c-36864,7,c,36864,58255,33554880,38063431,3284255168,3284255168,83549450,134511067,83549466,38088633,38088633,1
r07-o16-c-536870912,7,c,536870912,4,33554432,157784742,33554432,33554432,346329160,134218020,346329170,157818226,157818226,1
r07-o17-rust-36864,7,rust,36864,58255,33554880,38582656,3284255168,3284255168,84689085,134380013,84689066,38607452,38607452,1
r07-o18-cpp-536870912,7,cpp,536870912,4,33554432,157513570,33554432,33554432,345733697,134218032,345733696,157546402,157546402,1
r07-o19-c-8388608,7,c,8388608,256,33554432,110315211,33554432,33554432,242137122,134219280,242137126,110346133,110346133,1
r07-o20-c-6291456,7,c,6291456,342,33619968,98509060,50397184,50397184,216222881,134481854,216222908,98539364,98539364,1
r07-o21-rust-32768,7,rust,32768,65536,33554432,21680939,33554432,33554432,47591590,134398235,47591588,21708247,21708247,1
r07-o22-go-32768,7,go,32768,65536,33554432,27055215,33554432,33554432,57869001,235410324,57869526,26794299,26794299,true
r07-o23-rust-6291456,7,rust,6291456,342,33619968,97794460,50397184,50397184,214654876,134481102,214654880,97824505,97824505,1
r07-o24-go-36864,7,go,36864,58255,33554880,39878360,3284255168,3284255168,86034348,235357418,86034608,39619993,39619993,true
r07-o25-go-262144,7,go,262144,8192,33554432,56646052,33554432,33554432,122396275,234955385,122396186,56283762,56283762,true
r07-o26-c-32768,7,c,32768,65536,33554432,20205567,33554432,33554432,44353375,134545680,44353386,20228690,20228690,1
r07-o27-cpp-6291456,7,cpp,6291456,342,33619968,87943430,50397184,50397184,193032198,134481866,193032180,87971073,87971073,1
r07-o28-rust-262144,7,rust,262144,8192,33554432,47157849,33554432,33554432,103511071,134240539,103511078,47184118,47184118,1
r08-o01-go-8388608,8,go,8388608,256,33554432,114821309,33554432,33554432,250373774,235295247,250373838,114603316,114603316,true
r08-o02-cpp-536870912,8,cpp,536870912,4,33554432,157700342,33554432,33554432,346143969,134218032,346143974,157734691,157734691,1
r08-o03-cpp-8388608,8,cpp,8388608,256,33554432,111226608,33554432,33554432,244137468,134219292,244137454,111258158,111258158,1
r08-o04-c-262144,8,c,262144,8192,33554432,50612221,33554432,33554432,111093320,134258960,111093334,50639172,50639172,1
r08-o05-cpp-1048576,8,cpp,1048576,2048,33554432,72450324,33554432,33554432,159025986,134228252,159025988,72477066,72477066,1
r08-o06-cpp-6291456,8,cpp,6291456,342,33619968,91148880,50397184,50397184,200068112,134481866,200068110,91178088,91178088,1
r08-o07-rust-1048576,8,rust,1048576,2048,33554432,72431878,33554432,33554432,158985615,134223643,158985618,72460595,72460595,1
r08-o08-rust-262144,8,rust,262144,8192,33554432,55497606,33554432,33554432,121816270,134240539,121816288,55525695,55525695,1
r08-o09-c-32768,8,c,32768,65536,33554432,20229919,33554432,33554432,44406506,134545680,44406538,20257094,20257094,1
r08-o10-rust-6291456,8,rust,6291456,342,33619968,93511590,50397184,50397184,205254592,134481102,205254588,93542505,93542505,1
r08-o11-cpp-36864,8,cpp,36864,58255,33554880,38594260,3284255168,3284255168,84714526,134511079,84714542,38620196,38620196,1
r08-o12-go-32768,8,go,32768,65536,33554432,27073214,33554432,33554432,57833936,235410322,57834414,26778380,26778380,true
r08-o13-c-536870912,8,c,536870912,4,33554432,160777116,33554432,33554432,352897795,134218020,352897776,160811954,160811954,1
r08-o14-rust-536870912,8,rust,536870912,4,33554432,157846341,33554432,33554432,346463592,134218022,346463568,157880887,157880887,1
r08-o15-c-1048576,8,c,1048576,2048,33554432,72278864,33554432,33554432,158649647,134228240,158649634,72305612,72305612,1
r08-o16-rust-36864,8,rust,36864,58255,33554880,38051460,3284255168,3284255168,83523098,134380013,83523132,38076410,38076410,1
r08-o17-go-1048576,8,go,1048576,2048,33554432,75973267,33554432,33554432,165101035,234907996,165101046,75687841,75687841,true
r08-o18-cpp-32768,8,cpp,32768,65536,33554432,20416970,33554432,33554432,44816934,134545692,44816904,20441017,20441017,1
r08-o19-cpp-262144,8,cpp,262144,8192,33554432,49262792,33554432,33554432,108131066,134258972,108131078,49285391,49285391,1
r08-o20-go-536870912,8,go,536870912,4,33554432,156203589,33554432,33554432,339585758,234898614,339585642,155614102,155614102,true
r08-o21-c-6291456,8,c,6291456,342,33619968,89969125,50397184,50397184,197478728,134481854,197478732,89999875,89999875,1
r08-o22-c-36864,8,c,36864,58255,33554880,38598063,3284255168,3284255168,84722999,134511067,84722990,38623214,38623214,1
